"Dist Code","Year","State Code","State Name","Dist Name","CATTLE TOTAL (1000 Number)","CATTLE ADULT MALE (1000 Number)","CATTLE ADULT FEMALE (1000 Number)","CATTLE YOUNG MALE (1000 Number)","CATTLE YOUNG FEMALE (1000 Number)","CATTLE YOUNG TOTAL (1000 Number)","CATTLE SHARE IN LARGE RUMINANT (Percent)","BUFFALO TOTAL (1000 Number)","BUFFALO ADULT MALE (1000 Number)","BUFFALO ADULT FEMALE (1000 Number)","BUFFALO YOUNG MALE (1000 Number)","BUFFALO YOUNG FEMALE (1000 Number)","BUFFALO YOUNG TOTAL (1000 Number)","BUFFALO SHARE IN LARGE RUMINANT (Percent)","SHEEP TOTAL (1000 Number)","SHEEP SHARE IN SMALL RUMINANT (Percent)","GOATS TOTAL (1000 Number)","GOATS SHARE IN SMALL RUMINANT (Percent)","HORSES TOTAL (1000 Number)","DONKEYS TOTAL (1000 Number)","CAMELS TOTAL (1000 Number)","PIGS TOTAL (1000 Number)","LIVESTOCK TOTAL (1000 Number)","POULTRY TOTAL (1000 Number)"
"79","1992","5","Karnataka","Gulbarga / Kalaburagi","1000.24","382.58","288.79","149.07","179.81","328.88","82.72","209.0","11.24","107.27","24.13","66.37","90.5","17.28","352.77","40.85","510.84","59.15","1.56","3.68","0.02","29.47","2107.58","635.3"
"79","1997","5","Karnataka","Gulbarga / Kalaburagi","579.8","251.53","166.95","82.23","79.09","161.32","82.18","125.71","6.59","71.42","18.23","29.46","47.69","17.82","250.64","43.6","324.16","56.4","3.84","3.67","0.16","12.35","1300.33","430.93"
"79","2003","5","Karnataka","Gulbarga / Kalaburagi","805.2","303.04","257.19","82.99","161.98","244.97","78.23","224.11","2.69","128.6","22.59","70.24","92.83","21.77","459.52","44.98","562.1","55.02","0.86","0.27","0.0","40.04","2092.1","733.5"
"79","2007","5","Karnataka","Gulbarga / Kalaburagi","907.4","308.82","318.74","100.09","179.76","279.84","78.45","249.27","1.62","140.85","30.71","76.1","106.81","21.55","582.18","43.52","755.68","56.48","0.25","1.14","0.0","36.55","2532.47","914.87"
"79","2012","5","Karnataka","Gulbarga / Kalaburagi","783.85","268.31","277.06","65.51","172.97","238.48","82.34","168.11","1.49","92.62","17.16","56.85","74.01","17.66","563.54","47.2","630.31","52.8","0.52","0.37","0.0","47.42","2194.12","638.06"
"79","2019","5","Karnataka","Gulbarga / Kalaburagi","618.92","200.82","205.34","54.44","158.32","212.75","82.57","130.61","2.32","69.22","6.69","52.38","59.08","17.43","549.48","43.87","703.05","56.13","0.0","0.0","0.0","64.73","2066.78","0.0"
"80","1966","5","Karnataka","Dakshina Kannada","570.88","158.21","211.49","88.12","113.07","201.19","73.57","205.09","128.81","48.93","12.08","15.27","27.34","26.43","0.23","1.01","22.54","98.99","0.21","0.0","0.0","17.38","816.33","955.71"
"80","1972","5","Karnataka","Dakshina Kannada","619.56","153.81","244.87","95.32","125.55","220.88","75.34","202.79","130.38","44.25","12.29","15.87","28.16","24.66","0.21","0.9","23.23","99.1","0.02","0.0","0.0","14.37","860.17","1172.22"
"80","1977","5","Karnataka","Dakshina Kannada","612.98","-1.0","-1.0","-1.0","-1.0","-1.0","74.74","207.21","-1.0","-1.0","-1.0","-1.0","-1.0","25.26","0.92","3.87","22.85","96.13","-1.0","-1.0","-1.0","15.32","856.28","1081.68"
"80","1983","5","Karnataka","Dakshina Kannada","655.87","123.46","262.27","90.6","179.54","270.14","75.82","209.2","136.77","42.42","9.82","20.2","30.02","24.18","0.65","2.15","29.63","97.85","0.01","0.0","0.0","16.0","911.36","577.41"
"80","1987","5","Karnataka","Dakshina Kannada","666.06","95.7","301.32","72.82","196.21","269.03","78.42","183.24","119.43","36.29","7.32","20.2","27.52","21.58","1.44","7.17","18.63","92.83","0.58","0.35","0.0","20.03","890.41","1700.83"
"80","1992","5","Karnataka","Dakshina Kannada","836.5","129.2","359.7","103.53","244.08","347.61","81.48","190.13","124.04","37.79","8.11","20.19","28.3","18.52","1.59","4.98","30.36","95.02","0.39","0.32","0.0","25.43","1084.72","2022.5"
"80","1997","5","Karnataka","Dakshina Kannada","612.98","145.01","253.64","90.96","123.37","214.33","74.74","207.21","135.16","45.53","11.53","14.99","26.52","25.26","0.92","3.87","22.85","96.13","0.02","0.0","0.0","15.32","859.3","1081.68"
"80","2003","5","Karnataka","Dakshina Kannada","657.6","34.94","313.66","78.56","230.45","309.01","89.73","75.25","54.43","10.62","4.05","6.15","10.2","10.27","0.43","2.25","18.72","97.75","0.0","0.53","0.0","9.78","762.31","1710.33"
"80","2007","5","Karnataka","Dakshina Kannada","715.63","28.27","339.04","94.44","253.89","348.33","94.48","41.83","29.57","5.16","3.54","3.57","7.1","5.52","0.37","1.28","28.45","98.72","0.0","0.0","0.0","6.64","792.92","2411.68"
"80","2012","5","Karnataka","Dakshina Kannada","505.79","13.92","269.02","43.39","179.45","222.84","97.58","12.55","8.19","2.28","0.71","1.38","2.08","2.42","0.34","1.08","31.23","98.92","0.01","0.0","0.0","9.56","559.48","2915.68"
"80","2019","5","Karnataka","Dakshina Kannada","505.35","5.96","261.19","23.82","214.37","238.19","99.17","4.24","1.49","1.25","0.45","1.06","1.5","0.83","0.72","2.02","34.89","97.98","0.0","0.0","0.0","9.65","554.84","0.0"
"81","1966","5","Karnataka","Uttara Kannada","345.88","127.85","117.49","48.1","52.45","100.55","78.16","96.66","22.91","47.97","11.35","14.43","25.78","21.84","3.67","38.03","5.98","61.97","0.08","0.05","0.0","0.8","453.14","344.46"
"81","1972","5","Karnataka","Uttara Kannada","370.36","134.23","125.43","53.59","57.12","110.71","78.77","99.8","22.45","47.23","13.74","16.38","30.12","21.23","5.01","34.7","9.43","65.3","0.07","0.04","0.0","0.94","485.65","443.96"
"81","1977","5","Karnataka","Uttara Kannada","392.96","-1.0","-1.0","-1.0","-1.0","-1.0","80.16","97.23","-1.0","-1.0","-1.0","-1.0","-1.0","19.84","8.06","42.78","10.78","57.22","-1.0","-1.0","-1.0","1.04","507.07","338.23"
"81","1983","5","Karnataka","Uttara Kannada","392.73","139.08","127.05","56.65","69.95","126.6","79.58","100.79","20.93","49.95","10.99","18.92","29.91","20.42","5.0","20.96","18.85","79.04","0.01","0.02","0.0","1.55","518.95","546.45"
"81","1987","5","Karnataka","Uttara Kannada","379.51","130.66","127.2","48.32","73.33","121.65","76.77","114.85","18.62","56.9","12.78","26.55","39.34","23.23","2.86","18.57","12.54","81.43","0.99","0.45","0.0","1.14","512.35","528.66"
"81","1992","5","Karnataka","Uttara Kannada","498.58","176.66","157.4","70.52","93.99","164.52","80.18","123.23","22.9","59.48","14.13","26.73","40.85","19.82","3.23","13.66","20.41","86.34","0.68","0.41","0.0","1.4","647.94","634.4"
"81","1997","5","Karnataka","Uttara Kannada","392.96","145.76","133.22","54.6","59.38","113.98","80.16","97.23","23.27","47.5","11.83","14.63","26.46","19.84","8.06","42.78","10.78","57.22","0.07","0.05","0.0","1.04","510.19","338.23"
"81","2003","5","Karnataka","Uttara Kannada","329.75","103.62","109.34","43.17","73.63","116.8","75.18","108.89","15.33","53.75","12.72","27.09","39.81","24.82","17.4","56.26","13.53","43.74","0.3","0.19","0.0","1.24","471.3","564.89"
"81","2007","5","Karnataka","Uttara Kannada","367.42","101.86","134.4","49.89","81.27","131.16","75.58","118.72","13.82","57.97","16.51","30.42","46.94","24.42","2.7","18.26","12.09","81.74","0.0","0.01","0.0","0.9","501.84","682.97"
"81","2012","5","Karnataka","Uttara Kannada","336.96","90.84","135.59","30.02","80.51","110.53","79.33","87.82","11.05","44.33","8.62","23.82","32.44","20.67","4.78","34.79","8.96","65.21","0.02","0.01","0.0","1.49","440.04","537.04"
"81","2019","5","Karnataka","Uttara Kannada","336.31","66.07","135.37","37.0","97.88","134.88","81.97","73.99","5.41","37.04","7.45","24.1","31.55","18.03","8.54","44.48","10.66","55.52","0.0","0.0","0.0","1.19","430.69","0.0"
"82","1966","5","Karnataka","Kodagu / Coorg","153.77","54.08","54.23","22.55","22.91","45.46","84.88","27.4","11.98","9.55","2.89","2.97","5.87","15.12","1.26","20.29","4.95","79.71","0.31","0.05","0.0","30.81","218.54","230.72"
"82","1972","5","Karnataka","Kodagu / Coorg","184.63","71.37","63.48","25.27","24.52","49.79","83.07","37.63","16.72","13.2","3.78","3.94","7.71","16.93","0.54","8.74","5.64","91.26","0.09","0.05","0.0","56.85","285.44","307.73"
"82","1977","5","Karnataka","Kodagu / Coorg","201.76","-1.0","-1.0","-1.0","-1.0","-1.0","82.16","43.8","-1.0","-1.0","-1.0","-1.0","-1.0","17.84","0.81","10.27","7.08","89.73","-1.0","-1.0","-1.0","69.2","319.65","313.93"
"82","1983","5","Karnataka","Kodagu / Coorg","184.69","67.21","54.68","27.31","35.49","62.8","79.68","47.1","20.05","15.62","4.49","6.94","11.42","20.32","1.57","13.55","10.02","86.45","0.04","0.07","0.0","70.79","314.27","392.58"
"82","1987","5","Karnataka","Kodagu / Coorg","158.15","53.73","51.32","21.94","31.17","53.1","76.4","48.84","17.5","18.17","4.71","8.46","13.17","23.6","0.38","4.32","8.42","95.68","0.04","0.04","0.0","43.69","259.57","371.33"
"82","1992","5","Karnataka","Kodagu / Coorg","202.48","71.47","61.88","30.97","38.16","69.13","78.27","56.21","22.34","20.22","5.2","8.44","13.65","21.73","0.48","3.38","13.71","96.62","0.02","0.04","0.0","54.64","327.58","422.95"
"82","1997","5","Karnataka","Kodagu / Coorg","201.76","79.22","67.09","27.11","28.34","55.45","82.16","43.8","20.12","14.87","4.38","4.43","8.81","17.84","0.81","10.27","7.08","89.73","0.04","0.03","0.0","69.2","322.72","313.93"
"82","2003","5","Karnataka","Kodagu / Coorg","114.11","31.75","39.61","16.62","26.12","42.75","78.31","31.61","7.14","13.26","3.81","7.41","11.21","21.69","0.44","8.98","4.46","91.02","0.03","2.83","0.0","24.79","178.27","268.34"
"82","2007","5","Karnataka","Kodagu / Coorg","119.36","28.36","45.7","19.18","26.12","45.3","81.67","26.79","5.89","11.17","4.22","5.52","9.74","18.33","0.71","8.99","7.19","91.01","0.02","0.0","0.0","26.13","180.2","319.72"
"82","2012","5","Karnataka","Kodagu / Coorg","89.36","16.53","38.9","10.18","23.76","33.94","85.97","14.58","2.56","6.5","1.7","3.82","5.52","14.03","1.47","15.84","7.81","84.16","0.03","0.0","0.0","16.95","130.2","208.0"
"82","2019","5","Karnataka","Kodagu / Coorg","71.68","7.68","31.79","7.77","24.44","32.21","93.19","5.24","0.69","2.23","0.69","1.63","2.32","6.81","0.65","7.88","7.6","92.12","0.0","0.0","0.0","8.37","93.54","0.0"
"83","1966","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","839.01","408.46","269.04","80.5","81.01","161.51","74.13","292.77","78.49","134.43","40.56","39.29","79.86","25.87","339.02","67.23","165.27","32.77","3.43","0.0","0.0","23.77","1663.27","938.45"
"83","1972","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","741.06","329.3","251.38","74.72","85.67","160.39","73.82","262.83","51.49","135.37","33.16","42.82","75.98","26.18","264.11","62.55","158.11","37.45","0.39","2.45","0.0","18.7","1447.65","1101.58"
"83","1977","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","854.45","388.32","286.26","84.16","95.73","179.88","72.72","320.49","64.43","164.84","41.48","49.74","91.21","27.28","290.3","59.07","201.12","40.93","1.06","3.16","0.0","27.15","1697.74","1521.39"
"83","1982","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","709.11","266.33","268.35","64.03","110.41","174.43","72.15","273.65","38.27","160.35","18.81","56.22","75.03","27.85","246.85","49.51","251.73","50.49","0.2","2.48","0.0","21.94","1505.96","1101.92"
"83","1987","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","744.76","259.12","272.42","74.21","139.01","213.22","68.81","337.64","30.1","197.17","23.78","86.59","110.36","31.19","328.95","50.14","327.09","49.86","0.21","1.01","0.0","18.56","1758.25","1281.33"
"83","1992","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","714.78","240.42","274.48","67.89","131.99","199.88","65.27","380.3","33.14","226.35","26.72","94.09","120.81","34.73","338.53","51.04","324.69","48.96","0.48","0.84","0.0","33.92","1793.54","1724.64"
"83","1997","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","652.29","0.0","0.0","0.0","0.0","0.0","67.39","315.62","0.0","0.0","0.0","0.0","0.0","32.61","325.36","49.67","329.63","50.33","0.52","0.54","0.0","18.09","1642.05","2040.83"
"83","2003","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","585.11","83.88","129.47","51.84","85.3","137.13","82.1","127.61","6.89","60.15","16.97","31.64","48.61","17.9","183.43","41.67","256.75","58.33","1.76","1.92","0.0","11.53","1168.11","1008.16"
"83","2007","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","945.87","192.28","414.79","119.89","218.92","338.8","85.04","166.39","14.51","75.24","20.31","44.38","64.69","14.96","401.31","45.92","472.64","54.08","0.15","0.89","0.0","4.88","1992.13","2337.37"
"83","2012","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","558.2","71.37","279.01","56.86","150.96","207.83","83.06","113.86","7.8","60.57","12.18","33.31","45.49","16.94","194.43","33.83","380.22","66.17","0.5","0.95","0.0","4.93","1253.09","1687.93"
"83","2019","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","710.6","36.57","342.67","42.27","289.08","331.36","88.41","93.18","6.11","44.13","7.14","35.8","42.94","11.59","182.06","28.68","452.78","71.32","0.0","0.0","0.0","2.58","1441.2","0.0"
"84","1966","11","Tamil Nadu","South Arcot / Cuddalore","1399.53","633.43","478.0","149.89","138.22","288.11","87.7","196.21","59.21","85.92","24.85","26.23","51.07","12.3","422.31","51.16","403.1","48.84","0.62","0.0","0.01","98.38","2520.16","876.74"
"84","1972","11","Tamil Nadu","South Arcot / Cuddalore","1433.66","607.34","498.04","159.21","169.08","328.29","87.68","201.4","46.54","94.3","28.43","32.12","60.55","12.32","338.69","42.43","459.46","57.57","0.51","3.27","0.0","114.84","2551.86","1099.01"
"84","1977","11","Tamil Nadu","South Arcot / Cuddalore","1593.04","689.01","544.64","171.17","188.22","359.39","87.08","236.42","55.62","109.63","33.01","38.16","71.17","12.92","364.35","44.2","459.88","55.8","0.44","3.45","0.0","141.24","2798.84","1236.27"
"84","1982","11","Tamil Nadu","South Arcot / Cuddalore","1332.43","533.4","418.13","166.24","214.67","380.91","87.91","183.31","36.64","88.9","22.79","34.99","57.77","12.09","345.21","36.84","591.95","63.16","0.27","2.35","0.0","119.7","2575.23","994.86"
"84","1987","11","Tamil Nadu","South Arcot / Cuddalore","1363.46","516.4","459.8","164.17","223.09","387.26","87.78","189.75","35.09","91.8","24.36","38.5","62.86","12.22","366.04","36.45","638.23","63.55","0.37","2.25","0.0","125.51","2685.6","1061.66"
"84","1992","11","Tamil Nadu","South Arcot / Cuddalore","1379.68","496.06","521.19","109.72","252.72","362.44","80.84","327.07","48.36","203.54","23.28","51.89","75.17","19.16","379.23","27.78","985.69","72.22","0.65","1.79","0.0","135.67","3209.78","1153.82"
"84","1997","11","Tamil Nadu","South Arcot / Cuddalore","1444.79","0.0","0.0","0.0","0.0","0.0","86.05","234.25","0.0","0.0","0.0","0.0","0.0","13.95","369.29","32.57","764.57","67.43","0.59","7.94","0.0","132.52","2953.95","1608.48"
"84","2003","11","Tamil Nadu","South Arcot / Cuddalore","1293.06","42.14","147.02","53.36","93.53","146.88","86.72","198.02","1.76","19.77","5.8","11.08","16.88","13.28","352.75","42.18","483.48","57.82","2.89","0.73","0.0","63.81","2394.74","1065.13"
"84","2007","11","Tamil Nadu","South Arcot / Cuddalore","1203.37","264.36","467.49","117.59","353.94","471.54","95.79","52.84","7.97","22.91","5.78","16.19","21.97","4.21","412.54","35.9","736.59","64.1","0.21","0.56","0.0","66.34","2472.45","3049.18"
"84","2012","11","Tamil Nadu","South Arcot / Cuddalore","1146.24","117.51","550.35","128.03","350.35","478.38","97.27","32.14","2.39","16.21","3.4","10.16","13.55","2.73","314.96","28.82","777.95","71.18","0.26","0.45","0.0","32.5","2304.5","3464.79"
"84","2019","11","Tamil Nadu","South Arcot / Cuddalore","1227.49","57.3","609.2","46.81","514.18","560.99","98.79","14.97","0.84","7.27","0.89","5.97","6.86","1.21","259.37","24.19","813.04","75.81","0.0","0.0","0.0","11.94","2326.81","0.0"
"85","1966","11","Tamil Nadu","North Arcot / Vellore","1237.63","648.71","386.33","97.51","105.07","202.58","83.37","246.83","73.24","104.76","31.32","37.52","68.83","16.63","639.69","72.15","246.96","27.85","0.54","2.75","0.0","72.48","2446.88","823.05"
"85","1972","11","Tamil Nadu","North Arcot / Vellore","1352.26","666.17","433.11","122.56","130.43","252.99","83.35","270.07","56.96","126.74","37.26","49.11","86.36","16.65","658.26","70.7","272.78","29.3","1.04","6.84","0.0","89.12","2650.4","987.8"
"85","1977","11","Tamil Nadu","North Arcot / Vellore","1322.63","623.1","429.54","128.8","141.18","269.98","83.31","265.04","53.43","129.21","35.34","47.06","82.4","16.69","573.4","65.08","307.65","34.92","0.2","6.39","0.0","83.8","2559.12","909.36"
"85","1982","11","Tamil Nadu","North Arcot / Vellore","1086.0","457.69","342.08","115.62","170.61","286.23","83.44","215.57","28.44","112.05","20.12","54.96","75.08","16.56","626.01","61.85","386.21","38.15","0.13","4.05","0.0","55.3","2373.28","938.4"
"85","1987","11","Tamil Nadu","North Arcot / Vellore","1104.93","419.12","368.48","108.83","208.5","317.33","83.49","218.53","22.13","113.1","16.67","66.63","83.3","16.51","740.08","61.04","472.36","38.96","0.06","3.13","0.0","45.31","2584.41","1199.98"
"85","1992","11","Tamil Nadu","North Arcot / Vellore","1291.41","411.52","464.61","143.85","271.42","415.27","83.09","262.85","17.71","153.06","22.92","69.16","92.09","16.91","764.88","59.64","517.66","40.36","0.1","3.18","0.0","52.53","2892.61","1714.53"
"85","1997","11","Tamil Nadu","North Arcot / Vellore","1292.37","0.0","0.0","0.0","0.0","0.0","88.44","168.87","0.0","0.0","0.0","0.0","0.0","11.56","722.94","59.59","490.35","40.41","0.58","3.34","0.0","49.53","2727.98","1509.1"
"85","2003","11","Tamil Nadu","North Arcot / Vellore","597.59","79.2","268.69","86.36","163.35","249.71","78.73","161.46","8.33","89.58","20.2","43.35","63.55","21.27","640.73","53.16","564.55","46.84","0.49","0.96","0.0","19.62","1985.4","1407.49"
"85","2007","11","Tamil Nadu","North Arcot / Vellore","1291.03","203.42","590.78","102.2","394.62","496.83","95.79","56.72","6.85","25.05","7.41","17.41","24.82","4.21","616.43","54.19","521.09","45.81","0.56","0.0","0.0","12.86","2498.69","4499.02"
"85","2012","11","Tamil Nadu","North Arcot / Vellore","1203.71","158.67","567.09","117.53","360.42","477.95","97.42","31.83","2.11","15.29","3.41","11.01","14.44","2.58","533.27","52.17","488.9","47.83","1.01","1.95","0.0","29.48","2290.15","4771.5"
"85","2019","11","Tamil Nadu","North Arcot / Vellore","1321.69","57.02","637.72","55.98","570.97","626.95","98.42","21.24","2.18","8.77","1.31","8.98","10.29","1.58","388.03","41.2","553.84","58.8","0.0","0.0","0.0","7.65","2292.45","0.0"
"86","1966","11","Tamil Nadu","Salem","1517.05","592.84","635.78","140.9","147.53","288.42","84.4","280.39","23.18","146.59","42.9","67.75","110.63","15.6","1001.12","64.05","561.8","35.95","2.58","5.3","0.0","67.2","3435.44","1355.29"
"86","1972","11","Tamil Nadu","Salem","1410.29","551.34","597.36","129.03","132.55","261.58","81.97","310.16","20.6","168.71","44.83","76.02","120.86","18.03","831.03","59.07","575.89","40.93","1.53","9.41","0.0","88.52","3226.91","1619.49"
"86","1977","11","Tamil Nadu","Salem","1477.42","589.69","626.97","126.04","134.7","260.75","79.19","388.17","22.88","211.97","57.66","95.66","153.32","20.81","793.19","58.54","561.71","41.46","1.68","11.13","0.0","115.96","3349.26","1921.72"
"86","1982","11","Tamil Nadu","Salem","1501.82","532.36","555.19","177.32","236.96","414.28","73.16","550.95","28.21","308.53","61.97","152.24","214.21","26.84","1012.03","53.16","891.58","46.84","1.35","10.56","0.0","147.2","4115.49","5538.68"
"86","1987","11","Tamil Nadu","Salem","1140.16","377.85","439.17","120.37","202.78","323.15","67.1","558.95","14.96","291.02","49.54","203.42","252.97","32.9","861.31","51.23","819.92","48.77","1.17","7.28","0.0","169.74","3558.52","6990.9"
