"Dist Code","Year","State Code","State Name","Dist Name","PRINCIPLE MARKETS NUMBER (Number)","SUB MARKETS NUMBER (Number)","TOTAL MARKETS NUMBER (Number)","ROAD LENGTH NUMBER (KILOMETER)"
"93","1982","11","Tamil Nadu","The Nilgiris","16.0","-1.0","16.0","3184.0"
"93","1983","11","Tamil Nadu","The Nilgiris","18.0","-1.0","18.0","3477.0"
"93","1984","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","3770.0"
"93","1985","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","3888.0"
"93","1986","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","3352.0"
"93","1987","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","4019.0"
"93","1988","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","3170.0"
"93","1989","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","3669.0"
"93","1990","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","4168.0"
"93","1991","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","4666.0"
"93","1992","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","5286.0"
"93","1993","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","5286.0"
"93","1994","11","Tamil Nadu","The Nilgiris","19.0","-1.0","19.0","5286.0"
"93","1995","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","5269.0"
"93","1996","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","5294.0"
"93","1997","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","5250.0"
"93","1998","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","3078.0"
"93","1999","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","3376.0"
"93","2000","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","3149.0"
"93","2001","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","2755.0"
"93","2002","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","3709.0"
"93","2003","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","3626.0"
"93","2004","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","2735.0"
"93","2005","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","2847.0"
"93","2006","11","Tamil Nadu","The Nilgiris","4.0","-1.0","4.0","2891.0"
"93","2007","11","Tamil Nadu","The Nilgiris","4.0","-1.0","4.0","2895.0"
"93","2008","11","Tamil Nadu","The Nilgiris","4.0","-1.0","4.0","3023.0"
"93","2009","11","Tamil Nadu","The Nilgiris","4.0","-1.0","4.0","2938.0"
"93","2010","11","Tamil Nadu","The Nilgiris","4.0","-1.0","4.0","3754.0"
"93","2011","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0"
"93","2012","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0"
"93","2013","11","Tamil Nadu","The Nilgiris","4.0","-1.0","4.0","-1.0"
"93","2014","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","3368.0"
"93","2017","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","3157.0"
"94","1966","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","1041.0"
"94","1967","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","1054.0"
"94","1968","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","1067.0"
"94","1969","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","1076.0"
"94","1970","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","200.0"
"94","1971","11","Tamil Nadu","Kanyakumari","4.0","-1.0","4.0","1740.0"
"94","1972","11","Tamil Nadu","Kanyakumari","4.0","-1.0","4.0","1882.0"
"94","1973","11","Tamil Nadu","Kanyakumari","4.0","-1.0","4.0","2025.0"
"94","1974","11","Tamil Nadu","Kanyakumari","4.0","-1.0","4.0","2167.0"
"94","1975","11","Tamil Nadu","Kanyakumari","4.0","-1.0","4.0","2309.0"
"94","1976","11","Tamil Nadu","Kanyakumari","5.0","-1.0","5.0","2634.0"
"94","1977","11","Tamil Nadu","Kanyakumari","5.0","-1.0","5.0","2705.0"
"94","1978","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","2755.0"
"94","1979","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","2873.0"
"94","1980","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","2991.0"
"94","1981","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3110.0"
"94","1982","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3363.0"
"94","1983","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3686.0"
"94","1984","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4009.0"
"94","1985","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4251.0"
"94","1986","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4150.0"
"94","1987","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4290.0"
"94","1988","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4035.0"
"94","1989","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3910.0"
"94","1990","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3786.0"
"94","1991","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3661.0"
"94","1992","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3825.0"
"94","1993","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3825.0"
"94","1994","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3825.0"
"94","1995","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4414.0"
"94","1996","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4428.0"
"94","1997","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4767.0"
"94","1998","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","3990.0"
"94","1999","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4265.0"
"94","2000","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4709.0"
"94","2001","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","4939.0"
"94","2002","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","5320.0"
"94","2003","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","5257.0"
"94","2004","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","5198.0"
"94","2005","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","5120.0"
"94","2006","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","5444.0"
"94","2007","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","5437.0"
"94","2008","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","5557.0"
"94","2009","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","6066.0"
"94","2010","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","7640.0"
"94","2011","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0"
"94","2012","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","-1.0"
"94","2013","11","Tamil Nadu","Kanyakumari","6.0","-1.0","6.0","-1.0"
"94","2014","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","6941.0"
"94","2017","11","Tamil Nadu","Kanyakumari","-1.0","-1.0","-1.0","7445.0"
"95","1966","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0"
"95","1967","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","29.0"
"95","1968","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","29.0"
"95","1969","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","29.0"
"95","1970","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","3784.0"
"95","1971","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","3832.0"
"95","1972","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","3885.0"
"95","1973","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","4058.0"
"95","1974","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","3962.0"
"95","1975","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","4091.0"
"95","1976","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","4120.0"
"95","1977","7","Maharashtra","Bombay","1.0","5.0","6.0","4194.0"
"95","1978","7","Maharashtra","Bombay","1.0","5.0","6.0","4316.0"
"95","1979","7","Maharashtra","Bombay","1.0","5.0","6.0","4295.0"
"95","1980","7","Maharashtra","Bombay","1.0","5.0","6.0","4405.0"
"95","1981","7","Maharashtra","Bombay","1.0","5.0","6.0","4465.0"
"95","1982","7","Maharashtra","Bombay","1.0","5.0","6.0","4495.0"
"95","1983","7","Maharashtra","Bombay","1.0","5.0","6.0","4313.0"
"95","1984","7","Maharashtra","Bombay","1.0","5.0","6.0","4657.0"
"95","1985","7","Maharashtra","Bombay","1.0","5.0","6.0","4665.0"
"95","1986","7","Maharashtra","Bombay","3.0","5.0","8.0","4698.0"
"95","1987","7","Maharashtra","Bombay","3.0","5.0","8.0","4698.0"
"95","1988","7","Maharashtra","Bombay","3.0","5.0","8.0","4698.0"
"95","1989","7","Maharashtra","Bombay","3.0","5.0","8.0","4698.0"
"95","1990","7","Maharashtra","Bombay","3.0","5.0","8.0","4698.0"
"95","1991","7","Maharashtra","Bombay","3.0","5.0","8.0","4697.0"
"95","1992","7","Maharashtra","Bombay","3.0","5.0","8.0","4697.0"
"95","1993","7","Maharashtra","Bombay","3.0","5.0","8.0","4697.0"
"95","1994","7","Maharashtra","Bombay","3.0","5.0","8.0","4697.0"
"95","1995","7","Maharashtra","Bombay","1.0","-1.0","-1.0","-1.0"
"95","1996","7","Maharashtra","Bombay","1.0","-1.0","-1.0","-1.0"
"95","1997","7","Maharashtra","Bombay","1.0","-1.0","-1.0","-1.0"
"95","1998","7","Maharashtra","Bombay","1.0","-1.0","-1.0","-1.0"
"95","1999","7","Maharashtra","Bombay","1.0","-1.0","-1.0","49.0"
"95","2000","7","Maharashtra","Bombay","1.0","-1.0","-1.0","49.0"
"95","2001","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2002","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2003","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2004","7","Maharashtra","Bombay","1.0","-1.0","-1.0","49.0"
"95","2005","7","Maharashtra","Bombay","1.0","-1.0","-1.0","49.0"
"95","2006","7","Maharashtra","Bombay","1.0","-1.0","-1.0","49.0"
"95","2007","7","Maharashtra","Bombay","1.0","-1.0","-1.0","49.0"
"95","2008","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2009","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2010","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2011","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2012","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2013","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2014","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2015","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"95","2016","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","49.0"
"96","1966","7","Maharashtra","Thane","5.0","-1.0","-1.0","-1.0"
"96","1967","7","Maharashtra","Thane","4.0","-1.0","-1.0","1895.0"
"96","1968","7","Maharashtra","Thane","4.0","-1.0","-1.0","2070.0"
"96","1969","7","Maharashtra","Thane","4.0","-1.0","-1.0","2121.0"
"96","1970","7","Maharashtra","Thane","8.0","19.0","27.0","2308.0"
"96","1971","7","Maharashtra","Thane","8.0","19.0","27.0","2308.0"
"96","1972","7","Maharashtra","Thane","8.0","19.0","27.0","2353.0"
"96","1973","7","Maharashtra","Thane","8.0","19.0","27.0","2554.0"
"96","1974","7","Maharashtra","Thane","8.0","19.0","27.0","2627.0"
"96","1975","7","Maharashtra","Thane","8.0","19.0","27.0","3234.0"
"96","1976","7","Maharashtra","Thane","8.0","19.0","27.0","3533.0"
"96","1977","7","Maharashtra","Thane","8.0","19.0","27.0","3728.0"
"96","1978","7","Maharashtra","Thane","8.0","19.0","27.0","4218.0"
"96","1979","7","Maharashtra","Thane","8.0","19.0","27.0","4335.0"
"96","1980","7","Maharashtra","Thane","8.0","19.0","27.0","4325.0"
"96","1981","7","Maharashtra","Thane","8.0","24.0","32.0","4473.0"
"96","1982","7","Maharashtra","Thane","9.0","24.0","33.0","4465.0"
"96","1983","7","Maharashtra","Thane","9.0","24.0","33.0","4491.0"
"96","1984","7","Maharashtra","Thane","9.0","24.0","33.0","4525.0"
"96","1985","7","Maharashtra","Thane","9.0","24.0","33.0","4272.0"
"96","1986","7","Maharashtra","Thane","9.0","24.0","33.0","5100.0"
"96","1987","7","Maharashtra","Thane","9.0","24.0","33.0","5100.0"
"96","1988","7","Maharashtra","Thane","9.0","24.0","33.0","5174.0"
"96","1989","7","Maharashtra","Thane","9.0","24.0","33.0","5225.0"
"96","1990","7","Maharashtra","Thane","9.0","24.0","33.0","5240.0"
"96","1991","7","Maharashtra","Thane","9.0","24.0","33.0","5240.0"
"96","1992","7","Maharashtra","Thane","9.0","24.0","33.0","5240.0"
"96","1993","7","Maharashtra","Thane","9.0","24.0","33.0","5240.0"
"96","1994","7","Maharashtra","Thane","9.0","24.0","33.0","5240.0"
"96","1995","7","Maharashtra","Thane","7.0","-1.0","-1.0","5364.0"
"96","1996","7","Maharashtra","Thane","7.0","-1.0","-1.0","5377.0"
"96","1997","7","Maharashtra","Thane","7.0","-1.0","-1.0","5425.0"
"96","1998","7","Maharashtra","Thane","7.0","-1.0","-1.0","5656.0"
"96","1999","7","Maharashtra","Thane","7.0","-1.0","-1.0","5744.0"
"96","2000","7","Maharashtra","Thane","7.0","-1.0","-1.0","5533.0"
"96","2001","7","Maharashtra","Thane","-1.0","-1.0","-1.0","5732.0"
"96","2002","7","Maharashtra","Thane","-1.0","-1.0","-1.0","5833.0"
"96","2003","7","Maharashtra","Thane","-1.0","-1.0","-1.0","6743.0"
"96","2004","7","Maharashtra","Thane","8.0","-1.0","-1.0","5944.0"
"96","2005","7","Maharashtra","Thane","8.0","-1.0","-1.0","6271.0"
"96","2006","7","Maharashtra","Thane","8.0","-1.0","-1.0","6314.0"
"96","2007","7","Maharashtra","Thane","8.0","-1.0","-1.0","6528.0"
"96","2008","7","Maharashtra","Thane","-1.0","-1.0","-1.0","6835.0"
"96","2009","7","Maharashtra","Thane","-1.0","-1.0","-1.0","6919.0"
"96","2010","7","Maharashtra","Thane","-1.0","-1.0","-1.0","7162.0"
"96","2011","7","Maharashtra","Thane","-1.0","-1.0","-1.0","7162.0"
"96","2012","7","Maharashtra","Thane","-1.0","-1.0","-1.0","7162.0"
"96","2013","7","Maharashtra","Thane","-1.0","-1.0","-1.0","7590.0"
"96","2014","7","Maharashtra","Thane","-1.0","-1.0","-1.0","9658.0"
"96","2015","7","Maharashtra","Thane","-1.0","-1.0","-1.0","7379.0"
"96","2016","7","Maharashtra","Thane","-1.0","-1.0","-1.0","7379.0"
"97","1966","7","Maharashtra","Raigad","9.0","-1.0","-1.0","-1.0"
"97","1967","7","Maharashtra","Raigad","6.0","-1.0","-1.0","2521.0"
"97","1968","7","Maharashtra","Raigad","7.0","-1.0","-1.0","3035.0"
"97","1969","7","Maharashtra","Raigad","7.0","-1.0","-1.0","3634.0"
"97","1970","7","Maharashtra","Raigad","8.0","22.0","30.0","3788.0"
"97","1971","7","Maharashtra","Raigad","8.0","22.0","30.0","3788.0"
"97","1972","7","Maharashtra","Raigad","8.0","22.0","30.0","3836.0"
"97","1973","7","Maharashtra","Raigad","8.0","22.0","30.0","4008.0"
"97","1974","7","Maharashtra","Raigad","8.0","22.0","30.0","3910.0"
"97","1975","7","Maharashtra","Raigad","8.0","22.0","30.0","4039.0"
"97","1976","7","Maharashtra","Raigad","9.0","25.0","34.0","4065.0"
"97","1977","7","Maharashtra","Raigad","9.0","25.0","34.0","4134.0"
"97","1978","7","Maharashtra","Raigad","9.0","25.0","34.0","4256.0"
"97","1979","7","Maharashtra","Raigad","9.0","25.0","34.0","4230.0"
"97","1980","7","Maharashtra","Raigad","9.0","25.0","34.0","4340.0"
"97","1981","7","Maharashtra","Raigad","9.0","25.0","34.0","4412.0"
"97","1982","7","Maharashtra","Raigad","9.0","25.0","34.0","4446.0"
"97","1983","7","Maharashtra","Raigad","9.0","25.0","34.0","4264.0"
"97","1984","7","Maharashtra","Raigad","9.0","25.0","34.0","4608.0"
"97","1985","7","Maharashtra","Raigad","9.0","25.0","34.0","4616.0"
"97","1986","7","Maharashtra","Raigad","9.0","25.0","34.0","4649.0"
"97","1987","7","Maharashtra","Raigad","9.0","25.0","34.0","4649.0"
"97","1988","7","Maharashtra","Raigad","9.0","25.0","34.0","3871.0"
"97","1989","7","Maharashtra","Raigad","9.0","25.0","34.0","3885.0"
"97","1990","7","Maharashtra","Raigad","9.0","25.0","34.0","3925.0"
"97","1991","7","Maharashtra","Raigad","9.0","25.0","34.0","3926.0"
"97","1992","7","Maharashtra","Raigad","9.0","25.0","34.0","3926.0"
"97","1993","7","Maharashtra","Raigad","9.0","25.0","34.0","3926.0"
"97","1994","7","Maharashtra","Raigad","9.0","25.0","34.0","3926.0"
"97","1995","7","Maharashtra","Raigad","9.0","-1.0","-1.0","3566.0"
"97","1996","7","Maharashtra","Raigad","9.0","-1.0","-1.0","3596.0"
"97","1997","7","Maharashtra","Raigad","9.0","-1.0","-1.0","3618.0"
"97","1998","7","Maharashtra","Raigad","9.0","-1.0","-1.0","3628.0"
"97","1999","7","Maharashtra","Raigad","9.0","-1.0","-1.0","4280.0"
"97","2000","7","Maharashtra","Raigad","9.0","-1.0","-1.0","4220.0"
"97","2001","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","4617.0"
"97","2002","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","4726.0"
"97","2003","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","4818.0"
"97","2004","7","Maharashtra","Raigad","9.0","-1.0","-1.0","4884.0"
"97","2005","7","Maharashtra","Raigad","9.0","-1.0","-1.0","5036.0"
"97","2006","7","Maharashtra","Raigad","9.0","-1.0","-1.0","5108.0"
"97","2007","7","Maharashtra","Raigad","9.0","-1.0","-1.0","5181.0"
"97","2008","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5304.0"
"97","2009","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5367.0"
"97","2010","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5369.0"
"97","2011","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5399.0"
"97","2012","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5399.0"
"97","2013","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5425.0"
"97","2014","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","6235.0"
"97","2015","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5187.0"
"97","2016","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","5187.0"
"98","1966","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0"
"98","1967","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","4866.0"
"98","1968","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","4943.0"
"98","1969","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","4938.0"
"98","1970","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5283.0"
"98","1971","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5283.0"
"98","1972","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5198.0"
"98","1973","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5307.0"
"98","1974","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5334.0"
"98","1975","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5754.0"
"98","1976","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5790.0"
"98","1977","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5836.0"
"98","1978","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","5876.0"
"98","1979","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","6387.0"
"98","1980","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","6623.0"
"98","1981","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","7217.0"
"98","1982","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","4411.0"
"98","1983","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","4417.0"
"98","1984","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","4384.0"
"98","1985","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","4412.0"
"98","1986","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4425.0"
"98","1987","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4425.0"
"98","1988","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4672.0"
"98","1989","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4701.0"
"98","1990","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4930.0"
"98","1991","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4748.0"
"98","1992","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4748.0"
"98","1993","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4748.0"
"98","1994","7","Maharashtra","Ratnagiri","1.0","3.0","4.0","4748.0"
"98","1995","7","Maharashtra","Ratnagiri","1.0","-1.0","-1.0","7813.0"
"98","1996","7","Maharashtra","Ratnagiri","1.0","-1.0","-1.0","7825.0"
"98","1997","7","Maharashtra","Ratnagiri","1.0","-1.0","-1.0","7995.0"
"98","1998","7","Maharashtra","Ratnagiri","1.0","-1.0","-1.0","8611.0"
"98","1999","7","Maharashtra","Ratnagiri","1.0","-1.0","-1.0","10994.0"
"98","2000","7","Maharashtra","Ratnagiri","2.0","-1.0","-1.0","11896.0"
"98","2001","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","12181.0"
"98","2002","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","12663.0"
"98","2003","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","13024.0"
"98","2004","7","Maharashtra","Ratnagiri","2.0","-1.0","-1.0","12857.0"
"98","2005","7","Maharashtra","Ratnagiri","2.0","-1.0","-1.0","12892.0"
"98","2006","7","Maharashtra","Ratnagiri","2.0","-1.0","-1.0","13015.0"
"98","2007","7","Maharashtra","Ratnagiri","2.0","-1.0","-1.0","13180.0"
"98","2008","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","13277.0"
"98","2009","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","13504.0"
"98","2010","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","13504.0"
"98","2011","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","13549.0"
"98","2012","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","13549.0"
"98","2013","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","13961.0"
"98","2014","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","17277.0"
"98","2015","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","18199.0"
"98","2016","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","18199.0"
"99","1966","7","Maharashtra","Nasik","8.0","-1.0","-1.0","-1.0"
"99","1967","7","Maharashtra","Nasik","8.0","-1.0","-1.0","3477.0"
"99","1968","7","Maharashtra","Nasik","8.0","-1.0","-1.0","4564.0"
"99","1969","7","Maharashtra","Nasik","8.0","-1.0","-1.0","4785.0"
"99","1970","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","5093.0"
"99","1971","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","5093.0"
"99","1972","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","5970.0"
"99","1973","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","8540.0"
"99","1974","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","6170.0"
"99","1975","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","6750.0"
"99","1976","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","6762.0"
"99","1977","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","7782.0"
"99","1978","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","7889.0"
"99","1979","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","8089.0"
"99","1980","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","8307.0"
"99","1981","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","9042.0"
"99","1982","7","Maharashtra","Nasik","9.0","22.0","31.0","9591.0"
"99","1983","7","Maharashtra","Nasik","9.0","22.0","31.0","9717.0"
"99","1984","7","Maharashtra","Nasik","9.0","22.0","31.0","10570.0"
"99","1985","7","Maharashtra","Nasik","9.0","22.0","31.0","10570.0"
"99","1986","7","Maharashtra","Nasik","9.0","22.0","31.0","10570.0"
"99","1987","7","Maharashtra","Nasik","9.0","22.0","31.0","10570.0"
"99","1988","7","Maharashtra","Nasik","9.0","22.0","31.0","10542.0"
"99","1989","7","Maharashtra","Nasik","9.0","22.0","31.0","11910.0"
"99","1990","7","Maharashtra","Nasik","9.0","22.0","31.0","10497.0"
"99","1991","7","Maharashtra","Nasik","9.0","22.0","31.0","10351.0"
"99","1992","7","Maharashtra","Nasik","9.0","22.0","31.0","10351.0"
"99","1993","7","Maharashtra","Nasik","10.0","23.0","33.0","10351.0"
"99","1994","7","Maharashtra","Nasik","10.0","23.0","33.0","10351.0"
"99","1995","7","Maharashtra","Nasik","13.0","-1.0","-1.0","9756.0"
"99","1996","7","Maharashtra","Nasik","13.0","-1.0","-1.0","9867.0"
"99","1997","7","Maharashtra","Nasik","13.0","-1.0","-1.0","9900.0"
"99","1998","7","Maharashtra","Nasik","13.0","-1.0","-1.0","12765.0"
"99","1999","7","Maharashtra","Nasik","13.0","-1.0","-1.0","13622.0"
"99","2000","7","Maharashtra","Nasik","13.0","-1.0","-1.0","13649.0"
"99","2001","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","13651.0"
"99","2002","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","13711.0"
"99","2003","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","13716.0"
"99","2004","7","Maharashtra","Nasik","15.0","-1.0","-1.0","14031.0"
"99","2005","7","Maharashtra","Nasik","15.0","-1.0","-1.0","14016.0"
"99","2006","7","Maharashtra","Nasik","15.0","-1.0","-1.0","14036.0"
"99","2007","7","Maharashtra","Nasik","15.0","-1.0","-1.0","14078.0"
"99","2008","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","14084.0"
"99","2009","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","14174.0"
"99","2010","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","14174.0"
"99","2011","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","14184.0"
"99","2012","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","14214.0"
"99","2013","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","13962.0"
"99","2014","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","19081.0"
