"Dist Code","Year","State Code","State Name","Dist Name","DESHI PRODUCTION (Lakh Number)","IMPROVED PRODUCTION (Lakh Number)","TOTAL PRODUCTION (Lakh Number)"
"115","2002","7","Maharashtra","Amarawati","-1.0","-1.0","216.75"
"115","2003","7","Maharashtra","Amarawati","-1.0","-1.0","220.54"
"115","2004","7","Maharashtra","Amarawati","145.12","82.6","227.72"
"115","2005","7","Maharashtra","Amarawati","144.3","85.31","229.61"
"115","2006","7","Maharashtra","Amarawati","193.35","105.98","299.33"
"115","2007","7","Maharashtra","Amarawati","195.88","484.19","680.07"
"115","2008","7","Maharashtra","Amarawati","205.0","488.93","693.93"
"115","2011","7","Maharashtra","Amarawati","88.3","133.08","221.38"
"115","2012","7","Maharashtra","Amarawati","90.29","139.22","229.51"
"115","2013","7","Maharashtra","Amarawati","96.0","147.64","243.64"
"115","2014","7","Maharashtra","Amarawati","68.52","155.46","223.98"
"115","2015","7","Maharashtra","Amarawati","242.81","1308.88","1551.69"
"116","1988","7","Maharashtra","Yeotmal","-1.0","-1.0","-1.0"
"116","1989","7","Maharashtra","Yeotmal","-1.0","-1.0","-1.0"
"116","1990","7","Maharashtra","Yeotmal","236.87","17.82","254.69"
"116","1994","7","Maharashtra","Yeotmal","273.3","23.27","296.57"
"116","1995","7","Maharashtra","Yeotmal","284.51","24.06","308.57"
"116","1996","7","Maharashtra","Yeotmal","294.6","24.78","319.38"
"116","1997","7","Maharashtra","Yeotmal","303.53","25.5","329.03"
"116","1998","7","Maharashtra","Yeotmal","-1.0","-1.0","349.23"
"116","1999","7","Maharashtra","Yeotmal","-1.0","-1.0","355.53"
"116","2000","7","Maharashtra","Yeotmal","-1.0","-1.0","362.12"
"116","2001","7","Maharashtra","Yeotmal","-1.0","-1.0","306.72"
"116","2002","7","Maharashtra","Yeotmal","-1.0","-1.0","315.7"
"116","2003","7","Maharashtra","Yeotmal","-1.0","-1.0","321.26"
"116","2004","7","Maharashtra","Yeotmal","290.23","36.5","326.73"
"116","2005","7","Maharashtra","Yeotmal","292.67","37.7","330.37"
"116","2006","7","Maharashtra","Yeotmal","343.85","37.09","380.94"
"116","2007","7","Maharashtra","Yeotmal","347.24","51.02","398.26"
"116","2008","7","Maharashtra","Yeotmal","363.4","51.53","414.93"
"116","2011","7","Maharashtra","Yeotmal","263.97","14.5","278.47"
"116","2012","7","Maharashtra","Yeotmal","269.94","15.17","285.11"
"116","2013","7","Maharashtra","Yeotmal","286.89","16.22","303.11"
"116","2014","7","Maharashtra","Yeotmal","154.29","17.08","171.37"
"116","2015","7","Maharashtra","Yeotmal","224.73","187.95","412.68"
"117","1988","7","Maharashtra","Wardha","-1.0","-1.0","438.19"
"117","1989","7","Maharashtra","Wardha","-1.0","-1.0","447.21"
"117","1990","7","Maharashtra","Wardha","84.51","10.02","94.53"
"117","1994","7","Maharashtra","Wardha","93.39","13.87","107.26"
"117","1995","7","Maharashtra","Wardha","97.11","14.15","111.26"
"117","1996","7","Maharashtra","Wardha","100.68","14.58","115.26"
"117","1997","7","Maharashtra","Wardha","103.69","15.0","118.69"
"117","1998","7","Maharashtra","Wardha","-1.0","-1.0","126.19"
"117","1999","7","Maharashtra","Wardha","-1.0","-1.0","128.29"
"117","2000","7","Maharashtra","Wardha","-1.0","-1.0","130.42"
"117","2001","7","Maharashtra","Wardha","-1.0","-1.0","223.93"
"117","2002","7","Maharashtra","Wardha","-1.0","-1.0","230.86"
"117","2003","7","Maharashtra","Wardha","-1.0","-1.0","236.34"
"117","2004","7","Maharashtra","Wardha","132.07","107.57","239.64"
"117","2005","7","Maharashtra","Wardha","134.42","111.1","245.52"
"117","2006","7","Maharashtra","Wardha","128.0","116.58","244.58"
"117","2007","7","Maharashtra","Wardha","233.93","1202.41","1436.34"
"117","2008","7","Maharashtra","Wardha","129.7","414.87","544.57"
"117","2011","7","Maharashtra","Wardha","51.54","348.19","399.73"
"117","2012","7","Maharashtra","Wardha","52.71","364.26","416.97"
"117","2013","7","Maharashtra","Wardha","54.35","386.43","440.79"
"117","2014","7","Maharashtra","Wardha","46.29","406.92","453.21"
"117","2015","7","Maharashtra","Wardha","55.83","263.76","319.58"
"118","1988","7","Maharashtra","Nagpur","-1.0","-1.0","-1.0"
"118","1989","7","Maharashtra","Nagpur","-1.0","-1.0","-1.0"
"118","1990","7","Maharashtra","Nagpur","154.94","131.43","286.37"
"118","1994","7","Maharashtra","Nagpur","159.67","258.74","418.41"
"118","1995","7","Maharashtra","Nagpur","166.03","268.9","434.93"
"118","1996","7","Maharashtra","Nagpur","172.14","276.98","449.12"
"118","1997","7","Maharashtra","Nagpur","177.28","285.01","462.29"
"118","1998","7","Maharashtra","Nagpur","-1.0","-1.0","491.11"
"118","1999","7","Maharashtra","Nagpur","-1.0","-1.0","508.38"
"118","2000","7","Maharashtra","Nagpur","-1.0","-1.0","517.82"
"118","2001","7","Maharashtra","Nagpur","-1.0","-1.0","715.1"
"118","2002","7","Maharashtra","Nagpur","-1.0","-1.0","737.39"
"118","2003","7","Maharashtra","Nagpur","-1.0","-1.0","751.53"
"118","2004","7","Maharashtra","Nagpur","229.4","545.55","774.95"
"118","2005","7","Maharashtra","Nagpur","230.58","563.45","794.03"
"118","2006","7","Maharashtra","Nagpur","237.4","405.39","642.79"
"118","2007","7","Maharashtra","Nagpur","142.69","410.84","553.53"
"118","2008","7","Maharashtra","Nagpur","212.63","1214.2","1426.83"
"118","2011","7","Maharashtra","Nagpur","135.16","15.8","150.96"
"118","2012","7","Maharashtra","Nagpur","138.21","16.53","154.74"
"118","2013","7","Maharashtra","Nagpur","142.53","17.62","160.15"
"118","2014","7","Maharashtra","Nagpur","80.87","18.54","99.41"
"118","2015","7","Maharashtra","Nagpur","135.09","1108.94","1244.03"
"119","1988","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0"
"119","1989","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0"
"119","1990","7","Maharashtra","Bhandara","230.07","31.19","261.26"
"119","1994","7","Maharashtra","Bhandara","276.69","191.42","468.11"
"119","1995","7","Maharashtra","Bhandara","287.7","199.57","487.27"
"119","1996","7","Maharashtra","Bhandara","298.27","205.55","503.82"
"119","1997","7","Maharashtra","Bhandara","307.21","211.51","518.72"
"119","1998","7","Maharashtra","Bhandara","-1.0","-1.0","551.22"
"119","1999","7","Maharashtra","Bhandara","-1.0","-1.0","566.25"
"119","2000","7","Maharashtra","Bhandara","-1.0","-1.0","576.3"
"119","2001","7","Maharashtra","Bhandara","-1.0","-1.0","597.97"
"119","2002","7","Maharashtra","Bhandara","-1.0","-1.0","616.48"
"119","2003","7","Maharashtra","Bhandara","-1.0","-1.0","626.59"
"119","2004","7","Maharashtra","Bhandara","333.66","303.51","637.17"
"119","2005","7","Maharashtra","Bhandara","342.93","313.47","656.4"
"119","2006","7","Maharashtra","Bhandara","353.82","283.51","637.33"
"119","2007","7","Maharashtra","Bhandara","397.87","336.71","734.58"
"119","2008","7","Maharashtra","Bhandara","408.82","340.01","748.83"
"119","2011","7","Maharashtra","Bhandara","194.12","218.18","412.3"
"119","2012","7","Maharashtra","Bhandara","198.51","228.25","426.76"
"119","2013","7","Maharashtra","Bhandara","204.82","241.66","446.48"
"119","2014","7","Maharashtra","Bhandara","244.32","254.45","498.77"
"119","2015","7","Maharashtra","Bhandara","152.85","331.1","483.95"
"120","1988","7","Maharashtra","Chandrapur","-1.0","-1.0","368.66"
"120","1989","7","Maharashtra","Chandrapur","-1.0","-1.0","382.43"
"120","1990","7","Maharashtra","Chandrapur","385.01","17.82","402.83"
"120","1994","7","Maharashtra","Chandrapur","449.74","53.15","502.89"
"120","1995","7","Maharashtra","Chandrapur","467.34","55.2","522.54"
"120","1996","7","Maharashtra","Chandrapur","483.84","56.86","540.7"
"120","1997","7","Maharashtra","Chandrapur","498.41","58.5","556.91"
"120","1998","7","Maharashtra","Chandrapur","-1.0","-1.0","591.34"
"120","1999","7","Maharashtra","Chandrapur","-1.0","-1.0","602.56"
"120","2000","7","Maharashtra","Chandrapur","-1.0","-1.0","613.85"
"120","2001","7","Maharashtra","Chandrapur","-1.0","-1.0","643.95"
"120","2002","7","Maharashtra","Chandrapur","-1.0","-1.0","663.63"
"120","2003","7","Maharashtra","Chandrapur","-1.0","-1.0","675.04"
"120","2004","7","Maharashtra","Chandrapur","596.33","86.44","682.77"
"120","2005","7","Maharashtra","Chandrapur","605.66","89.28","694.94"
"120","2006","7","Maharashtra","Chandrapur","616.13","74.18","690.31"
"120","2007","7","Maharashtra","Chandrapur","634.02","109.98","744.0"
"120","2008","7","Maharashtra","Chandrapur","655.4","111.03","766.43"
"120","2011","7","Maharashtra","Chandrapur","518.55","37.61","556.16"
"120","2012","7","Maharashtra","Chandrapur","530.27","39.35","569.62"
"120","2013","7","Maharashtra","Chandrapur","599.56","41.94","641.5"
"120","2014","7","Maharashtra","Chandrapur","350.18","44.16","394.34"
"120","2015","7","Maharashtra","Chandrapur","464.18","16.25","480.43"
"121","1983","3","Gujarat","Ahmedabad","18.4","59.8","78.2"
"121","1984","3","Gujarat","Ahmedabad","18.48","62.6","81.08"
"121","1985","3","Gujarat","Ahmedabad","18.08","63.59","81.67"
"121","1986","3","Gujarat","Ahmedabad","18.59","60.84","79.43"
"121","1987","3","Gujarat","Ahmedabad","16.95","61.86","78.81"
"121","1988","3","Gujarat","Ahmedabad","17.03","176.64","193.67"
"121","1989","3","Gujarat","Ahmedabad","18.77","109.02","127.79"
"121","1990","3","Gujarat","Ahmedabad","19.55","155.22","174.77"
"121","1991","3","Gujarat","Ahmedabad","13.93","233.39","247.32"
"121","1992","3","Gujarat","Ahmedabad","15.36","245.9","261.26"
"121","1993","3","Gujarat","Ahmedabad","13.44","168.3","181.74"
"121","1994","3","Gujarat","Ahmedabad","14.64","106.84","121.48"
"121","1995","3","Gujarat","Ahmedabad","14.55","166.59","181.14"
"121","1996","3","Gujarat","Ahmedabad","13.65","177.01","190.66"
"121","1997","3","Gujarat","Ahmedabad","17.57","158.49","176.06"
"121","1998","3","Gujarat","Ahmedabad","17.93","179.78","197.71"
"121","1999","3","Gujarat","Ahmedabad","15.7","241.68","257.38"
"121","2000","3","Gujarat","Ahmedabad","12.54","145.89","158.43"
"121","2001","3","Gujarat","Ahmedabad","17.36","230.47","247.83"
"121","2002","3","Gujarat","Ahmedabad","17.36","308.28","325.64"
"121","2003","3","Gujarat","Ahmedabad","17.36","296.12","313.48"
"121","2004","3","Gujarat","Ahmedabad","18.36","338.12","342.32"
"121","2005","3","Gujarat","Ahmedabad","18.36","465.06","483.24"
"121","2006","3","Gujarat","Ahmedabad","12.57","797.15","809.72"
"121","2007","3","Gujarat","Ahmedabad","13.83","970.48","984.31"
"121","2008","3","Gujarat","Ahmedabad","17.18","920.14","937.33"
"121","2009","3","Gujarat","Ahmedabad","19.21","1076.53","1095.74"
"121","2010","3","Gujarat","Ahmedabad","20.93","1063.85","1084.77"
"121","2011","3","Gujarat","Ahmedabad","22.24","1022.09","1044.33"
"121","2012","3","Gujarat","Ahmedabad","34.29","982.22","1016.51"
"121","2013","3","Gujarat","Ahmedabad","20.82","1137.32","1158.14"
"121","2014","3","Gujarat","Ahmedabad","27.04","1093.78","1120.82"
"121","2015","3","Gujarat","Ahmedabad","28.33","1225.78","1254.11"
"122","1983","3","Gujarat","Amreli","10.04","5.13","15.17"
"122","1984","3","Gujarat","Amreli","11.56","5.33","16.89"
"122","1985","3","Gujarat","Amreli","12.3","6.24","18.54"
"122","1986","3","Gujarat","Amreli","12.59","6.56","19.15"
"122","1987","3","Gujarat","Amreli","12.94","6.46","19.4"
"122","1988","3","Gujarat","Amreli","13.27","7.76","21.03"
"122","1989","3","Gujarat","Amreli","12.13","7.95","20.08"
"122","1990","3","Gujarat","Amreli","11.98","6.14","18.12"
"122","1991","3","Gujarat","Amreli","12.03","3.76","15.79"
"122","1992","3","Gujarat","Amreli","13.85","5.15","19.0"
"122","1993","3","Gujarat","Amreli","14.7","5.98","20.68"
"122","1994","3","Gujarat","Amreli","12.65","17.11","29.76"
"122","1995","3","Gujarat","Amreli","15.04","19.46","34.5"
"122","1996","3","Gujarat","Amreli","14.47","0.78","15.25"
"122","1997","3","Gujarat","Amreli","14.05","0.82","14.87"
"122","1998","3","Gujarat","Amreli","14.9","0.4","15.3"
"122","1999","3","Gujarat","Amreli","14.43","2.29","16.72"
"122","2000","3","Gujarat","Amreli","15.0","0.0","15.0"
"122","2001","3","Gujarat","Amreli","7.0","0.0","7.0"
"122","2002","3","Gujarat","Amreli","4.0","0.0","4.0"
"122","2003","3","Gujarat","Amreli","5.0","0.0","5.0"
"122","2004","3","Gujarat","Amreli","7.0","0.0","7.0"
"122","2005","3","Gujarat","Amreli","7.0","0.0","7.43"
"122","2006","3","Gujarat","Amreli","4.95","0.0","4.95"
"122","2007","3","Gujarat","Amreli","5.13","0.0","5.13"
"122","2008","3","Gujarat","Amreli","3.96","0.0","3.96"
"122","2009","3","Gujarat","Amreli","4.03","0.0","4.03"
"122","2010","3","Gujarat","Amreli","6.27","0.0","6.27"
"122","2011","3","Gujarat","Amreli","6.17","0.0","6.17"
"122","2012","3","Gujarat","Amreli","5.54","0.0","5.54"
"122","2013","3","Gujarat","Amreli","5.73","0.0","5.73"
"122","2014","3","Gujarat","Amreli","6.96","0.0","6.96"
"122","2015","3","Gujarat","Amreli","7.91","0.0","7.91"
"123","1983","3","Gujarat","Banaskantha","12.15","9.35","21.5"
"123","1984","3","Gujarat","Banaskantha","14.38","25.57","39.95"
"123","1985","3","Gujarat","Banaskantha","15.79","32.1","47.89"
"123","1986","3","Gujarat","Banaskantha","18.16","51.73","69.89"
"123","1987","3","Gujarat","Banaskantha","15.76","62.44","78.2"
"123","1988","3","Gujarat","Banaskantha","13.42","66.95","80.37"
"123","1989","3","Gujarat","Banaskantha","15.59","112.01","127.6"
"123","1990","3","Gujarat","Banaskantha","12.46","101.2","113.66"
"123","1991","3","Gujarat","Banaskantha","13.35","110.28","123.63"
"123","1992","3","Gujarat","Banaskantha","14.99","134.12","149.11"
"123","1993","3","Gujarat","Banaskantha","31.77","112.93","144.7"
"123","1994","3","Gujarat","Banaskantha","16.49","114.28","130.77"
"123","1995","3","Gujarat","Banaskantha","17.99","128.3","146.29"
"123","1996","3","Gujarat","Banaskantha","17.99","142.52","160.51"
"123","1997","3","Gujarat","Banaskantha","19.05","141.35","160.4"
"123","1998","3","Gujarat","Banaskantha","20.11","114.54","134.65"
"123","1999","3","Gujarat","Banaskantha","20.78","132.64","153.42"
"123","2000","3","Gujarat","Banaskantha","23.0","159.0","182.0"
"123","2001","3","Gujarat","Banaskantha","22.0","134.0","156.0"
"123","2002","3","Gujarat","Banaskantha","22.0","108.0","130.0"
"123","2003","3","Gujarat","Banaskantha","25.0","135.0","160.0"
"123","2004","3","Gujarat","Banaskantha","26.0","118.0","144.0"
"123","2005","3","Gujarat","Banaskantha","27.0","145.0","171.64"
"123","2006","3","Gujarat","Banaskantha","30.72","197.72","228.44"
"123","2007","3","Gujarat","Banaskantha","33.11","124.68","157.79"
"123","2008","3","Gujarat","Banaskantha","28.7","116.57","145.27"
"123","2009","3","Gujarat","Banaskantha","28.93","167.1","196.03"
"123","2010","3","Gujarat","Banaskantha","30.42","131.34","161.76"
"123","2011","3","Gujarat","Banaskantha","31.39","144.04","175.43"
"123","2012","3","Gujarat","Banaskantha","33.27","126.06","159.33"
"123","2013","3","Gujarat","Banaskantha","39.23","172.31","211.54"
"123","2014","3","Gujarat","Banaskantha","27.98","164.7","192.68"
"123","2015","3","Gujarat","Banaskantha","61.13","199.89","261.02"
"124","1983","3","Gujarat","Bharuch","60.29","27.45","87.74"
"124","1984","3","Gujarat","Bharuch","59.45","27.58","87.03"
"124","1985","3","Gujarat","Bharuch","59.1","26.81","85.91"
"124","1986","3","Gujarat","Bharuch","66.24","34.04","100.28"
"124","1987","3","Gujarat","Bharuch","60.23","30.42","90.65"
"124","1988","3","Gujarat","Bharuch","64.23","57.9","122.13"
"124","1989","3","Gujarat","Bharuch","65.6","68.35","133.95"
"124","1990","3","Gujarat","Bharuch","66.07","37.82","103.89"
"124","1991","3","Gujarat","Bharuch","63.05","40.2","103.25"
"124","1992","3","Gujarat","Bharuch","79.03","52.98","132.01"
"124","1993","3","Gujarat","Bharuch","69.94","53.0","122.94"
"124","1994","3","Gujarat","Bharuch","79.14","53.56","132.7"
"124","1995","3","Gujarat","Bharuch","75.2","53.56","128.76"
"124","1996","3","Gujarat","Bharuch","65.28","41.99","107.27"
"124","1997","3","Gujarat","Bharuch","66.17","23.14","89.31"
"124","1998","3","Gujarat","Bharuch","71.26","15.4","86.66"
"124","1999","3","Gujarat","Bharuch","70.98","16.64","87.65"
"124","2000","3","Gujarat","Bharuch","63.0","16.0","79.0"
"124","2001","3","Gujarat","Bharuch","75.0","29.0","104.0"
"124","2002","3","Gujarat","Bharuch","85.0","26.0","111.0"
"124","2003","3","Gujarat","Bharuch","67.0","25.0","92.0"
"124","2004","3","Gujarat","Bharuch","74.0","24.0","98.0"
"124","2005","3","Gujarat","Bharuch","72.0","24.0","96.6"
"124","2006","3","Gujarat","Bharuch","91.86","16.29","108.16"
"124","2007","3","Gujarat","Bharuch","95.83","14.72","110.55"
"124","2008","3","Gujarat","Bharuch","113.27","17.5","130.77"
"124","2009","3","Gujarat","Bharuch","124.06","25.15","149.21"
"124","2010","3","Gujarat","Bharuch","146.54","26.62","173.16"
"124","2011","3","Gujarat","Bharuch","177.27","39.64","216.91"
"124","2012","3","Gujarat","Bharuch","179.84","61.58","241.43"
"124","2013","3","Gujarat","Bharuch","176.44","107.41","283.85"
"124","2014","3","Gujarat","Bharuch","143.28","108.09","251.37"
"124","2015","3","Gujarat","Bharuch","127.38","49.66","177.04"
"125","1983","3","Gujarat","Vadodara / Baroda","80.15","41.35","121.5"
"125","1984","3","Gujarat","Vadodara / Baroda","80.46","38.94","119.4"
"125","1985","3","Gujarat","Vadodara / Baroda","77.86","39.85","117.71"
"125","1986","3","Gujarat","Vadodara / Baroda","87.77","47.47","135.24"
"125","1987","3","Gujarat","Vadodara / Baroda","77.57","47.41","124.98"
"125","1988","3","Gujarat","Vadodara / Baroda","87.32","45.79","133.11"
"125","1989","3","Gujarat","Vadodara / Baroda","96.68","55.75","152.43"
"125","1990","3","Gujarat","Vadodara / Baroda","98.71","25.33","124.04"
"125","1991","3","Gujarat","Vadodara / Baroda","91.31","30.76","122.07"
"125","1992","3","Gujarat","Vadodara / Baroda","104.61","33.65","138.26"
"125","1993","3","Gujarat","Vadodara / Baroda","89.85","31.4","121.25"
"125","1994","3","Gujarat","Vadodara / Baroda","104.03","31.5","135.53"
"125","1995","3","Gujarat","Vadodara / Baroda","83.13","31.5","114.63"
"125","1996","3","Gujarat","Vadodara / Baroda","78.34","49.43","127.77"
"125","1997","3","Gujarat","Vadodara / Baroda","82.95","36.37","119.32"
"125","1998","3","Gujarat","Vadodara / Baroda","86.05","27.16","113.21"
"125","1999","3","Gujarat","Vadodara / Baroda","89.26","35.2","124.47"
"125","2000","3","Gujarat","Vadodara / Baroda","69.0","30.0","99.0"
"125","2001","3","Gujarat","Vadodara / Baroda","82.0","30.0","112.0"
"125","2002","3","Gujarat","Vadodara / Baroda","88.0","32.0","120.0"
"125","2003","3","Gujarat","Vadodara / Baroda","88.0","31.0","119.0"
"125","2004","3","Gujarat","Vadodara / Baroda","90.0","31.0","122.0"
"125","2005","3","Gujarat","Vadodara / Baroda","90.0","32.0","122.34"
"125","2006","3","Gujarat","Vadodara / Baroda","94.04","31.77","125.81"
"125","2007","3","Gujarat","Vadodara / Baroda","98.42","20.78","119.2"
"125","2008","3","Gujarat","Vadodara / Baroda","105.07","58.91","163.98"
"125","2009","3","Gujarat","Vadodara / Baroda","110.94","44.45","155.39"
"125","2010","3","Gujarat","Vadodara / Baroda","122.04","44.02","166.06"
"125","2011","3","Gujarat","Vadodara / Baroda","132.33","39.44","171.77"
"125","2012","3","Gujarat","Vadodara / Baroda","124.18","36.37","160.55"
"125","2013","3","Gujarat","Vadodara / Baroda","107.23","35.56","142.79"
"125","2014","3","Gujarat","Vadodara / Baroda","146.79","71.51","218.3"
"125","2015","3","Gujarat","Vadodara / Baroda","182.29","135.75","318.04"
"126","1983","3","Gujarat","Bhavnagar","11.8","13.52","25.32"
"126","1984","3","Gujarat","Bhavnagar","12.09","13.05","25.14"
"126","1985","3","Gujarat","Bhavnagar","11.33","11.56","22.89"
"126","1986","3","Gujarat","Bhavnagar","11.96","5.99","17.95"
"126","1987","3","Gujarat","Bhavnagar","11.8","6.95","18.75"
"126","1988","3","Gujarat","Bhavnagar","11.3","72.96","84.26"
"126","1989","3","Gujarat","Bhavnagar","10.09","78.95","89.04"
"126","1990","3","Gujarat","Bhavnagar","10.73","86.92","97.65"
"126","1991","3","Gujarat","Bhavnagar","9.23","105.47","114.7"
"126","1992","3","Gujarat","Bhavnagar","8.74","105.22","113.96"
"126","1993","3","Gujarat","Bhavnagar","10.45","140.33","150.78"
"126","1994","3","Gujarat","Bhavnagar","12.89","112.4","125.29"
"126","1995","3","Gujarat","Bhavnagar","12.17","149.25","161.42"
"126","1996","3","Gujarat","Bhavnagar","12.58","199.39","211.97"
"126","1997","3","Gujarat","Bhavnagar","13.47","197.95","211.42"
"126","1998","3","Gujarat","Bhavnagar","12.51","219.32","231.83"
"126","1999","3","Gujarat","Bhavnagar","10.38","137.29","147.67"
"126","2000","3","Gujarat","Bhavnagar","11.0","140.0","151.0"
"126","2001","3","Gujarat","Bhavnagar","9.0","82.0","91.0"
"126","2002","3","Gujarat","Bhavnagar","9.0","288.0","297.0"
"126","2003","3","Gujarat","Bhavnagar","9.0","69.0","78.0"
"126","2004","3","Gujarat","Bhavnagar","9.0","69.0","87.0"
"126","2005","3","Gujarat","Bhavnagar","12.0","246.0","257.87"
"126","2006","3","Gujarat","Bhavnagar","9.07","848.63","857.7"
"126","2007","3","Gujarat","Bhavnagar","8.66","850.32","858.98"
"126","2008","3","Gujarat","Bhavnagar","8.66","1950.83","1959.49"
"126","2009","3","Gujarat","Bhavnagar","8.93","1807.31","1816.24"
"126","2010","3","Gujarat","Bhavnagar","10.68","2010.92","2021.6"
"126","2011","3","Gujarat","Bhavnagar","10.45","2185.91","2196.36"
"126","2012","3","Gujarat","Bhavnagar","9.59","2384.6","2394.19"
"126","2013","3","Gujarat","Bhavnagar","8.69","2306.25","2314.94"
"126","2014","3","Gujarat","Bhavnagar","9.74","2339.2","2348.94"
"126","2015","3","Gujarat","Bhavnagar","11.19","2438.18","2449.37"
"127","1983","3","Gujarat","Valsad","305.63","243.73","549.36"
"127","1984","3","Gujarat","Valsad","249.04","358.62","607.66"
"127","1985","3","Gujarat","Valsad","273.18","266.35","539.53"
"127","1986","3","Gujarat","Valsad","273.86","287.58","561.44"
"127","1987","3","Gujarat","Valsad","284.84","316.42","601.26"
"127","1988","3","Gujarat","Valsad","321.24","355.72","676.96"
"127","1989","3","Gujarat","Valsad","322.09","665.33","987.42"
"127","1990","3","Gujarat","Valsad","360.33","678.69","1039.02"
"127","1991","3","Gujarat","Valsad","371.42","611.9","983.32"
"127","1992","3","Gujarat","Valsad","391.51","618.75","1010.26"
"127","1993","3","Gujarat","Valsad","411.44","606.17","1017.61"
"127","1994","3","Gujarat","Valsad","423.58","596.55","1020.13"
"127","1995","3","Gujarat","Valsad","439.85","595.86","1035.71"
"127","1996","3","Gujarat","Valsad","471.43","602.2","1073.63"
"127","1997","3","Gujarat","Valsad","498.49","593.53","1092.02"
"127","1998","3","Gujarat","Valsad","529.93","601.73","1131.66"
"127","1999","3","Gujarat","Valsad","547.51","618.96","1166.47"
"127","2000","3","Gujarat","Valsad","374.0","377.0","751.0"
"127","2001","3","Gujarat","Valsad","248.0","293.0","541.0"
"127","2002","3","Gujarat","Valsad","254.0","241.0","495.0"
"127","2003","3","Gujarat","Valsad","257.0","244.0","501.0"
"127","2004","3","Gujarat","Valsad","261.0","241.0","501.0"
"127","2005","3","Gujarat","Valsad","276.0","420.0","695.98"
"127","2006","3","Gujarat","Valsad","348.77","625.06","973.83"
"127","2007","3","Gujarat","Valsad","359.86","600.28","960.14"
"127","2008","3","Gujarat","Valsad","355.16","460.52","815.68"
"127","2009","3","Gujarat","Valsad","365.28","454.52","819.8"
"127","2010","3","Gujarat","Valsad","372.61","441.25","813.86"
"127","2011","3","Gujarat","Valsad","365.74","465.7","831.44"
"127","2012","3","Gujarat","Valsad","402.77","497.26","900.02"
"127","2013","3","Gujarat","Valsad","444.48","504.31","948.79"
"127","2014","3","Gujarat","Valsad","496.65","593.49","1090.15"
"127","2015","3","Gujarat","Valsad","606.48","747.13","1353.61"
"128","1999","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2000","3","Gujarat","Dangs","60.0","2.0","62.0"
"128","2001","3","Gujarat","Dangs","29.0","0.0","29.0"
"128","2002","3","Gujarat","Dangs","31.0","0.0","31.0"
"128","2003","3","Gujarat","Dangs","31.0","0.0","31.0"
"128","2004","3","Gujarat","Dangs","32.0","0.0","32.0"
"128","2005","3","Gujarat","Dangs","34.0","0.0","33.77"
"128","2006","3","Gujarat","Dangs","49.68","0.0","49.68"
"128","2007","3","Gujarat","Dangs","50.89","0.0","50.89"
"128","2008","3","Gujarat","Dangs","51.04","0.0","51.04"
"128","2009","3","Gujarat","Dangs","56.0","0.0","56.0"
"128","2010","3","Gujarat","Dangs","58.27","0.0","58.27"
"128","2011","3","Gujarat","Dangs","86.76","0.0","86.76"
"128","2012","3","Gujarat","Dangs","77.49","0.0","77.49"
"128","2013","3","Gujarat","Dangs","91.59","0.0","91.59"
"128","2014","3","Gujarat","Dangs","100.13","0.0","100.13"
"128","2015","3","Gujarat","Dangs","102.08","0.0","102.08"
"129","1983","3","Gujarat","Jamnagar","23.53","4.12","27.65"
"129","1984","3","Gujarat","Jamnagar","20.29","4.03","24.32"
"129","1985","3","Gujarat","Jamnagar","17.82","3.57","21.39"
"129","1986","3","Gujarat","Jamnagar","13.76","3.52","17.28"
"129","1987","3","Gujarat","Jamnagar","24.48","14.84","39.32"
"129","1988","3","Gujarat","Jamnagar","16.37","10.08","26.45"
"129","1989","3","Gujarat","Jamnagar","12.92","21.49","34.41"
"129","1990","3","Gujarat","Jamnagar","12.05","29.5","41.55"
"129","1991","3","Gujarat","Jamnagar","14.42","25.3","39.72"
"129","1992","3","Gujarat","Jamnagar","13.29","27.48","40.77"
"129","1993","3","Gujarat","Jamnagar","10.15","20.86","31.01"
"129","1994","3","Gujarat","Jamnagar","18.57","15.76","34.33"
"129","1995","3","Gujarat","Jamnagar","18.73","16.14","34.87"
"129","1996","3","Gujarat","Jamnagar","18.37","17.36","35.73"
"129","1997","3","Gujarat","Jamnagar","19.62","23.26","42.88"
"129","1998","3","Gujarat","Jamnagar","23.69","21.81","45.5"
"129","1999","3","Gujarat","Jamnagar","28.96","14.63","43.59"
"129","2000","3","Gujarat","Jamnagar","25.0","0.0","25.0"
"129","2001","3","Gujarat","Jamnagar","13.0","0.0","13.0"
"129","2002","3","Gujarat","Jamnagar","15.0","0.0","15.0"
"129","2003","3","Gujarat","Jamnagar","16.0","0.0","16.0"
"129","2004","3","Gujarat","Jamnagar","15.0","0.0","15.0"
"129","2005","3","Gujarat","Jamnagar","17.0","0.0","16.8"
"129","2006","3","Gujarat","Jamnagar","12.77","0.0","12.77"
"129","2007","3","Gujarat","Jamnagar","10.35","0.0","10.35"
"129","2008","3","Gujarat","Jamnagar","10.18","0.0","10.18"
"129","2009","3","Gujarat","Jamnagar","11.32","0.0","11.32"
"129","2010","3","Gujarat","Jamnagar","10.84","0.0","10.84"
"129","2011","3","Gujarat","Jamnagar","9.18","0.0","9.18"
