"Dist Code","Year","State Code","State Name","Dist Name","INDIGENOUS COW PRODUCTION (1000 tons)","CROSSBRED COW PRODUCTION (1000 tons)","TOTAL COW PRODUCTION (1000 tons)","INDIGENOUS BUFFALO PRODUCTION (1000 tons)","GRADED MURRAH BUFFALO PRODUCTION (1000 tons)","TOTAL BUFFALO PRODUCTION (1000 tons)","GOAT PRODUCTION (1000 tons)","TOTAL PRODUCTION (1000 tons)"
"609","2008","17","Assam","Nagaon","43.83","17.57","61.4","0.0","0.0","11.63","2.22","75.24"
"609","2009","17","Assam","Nagaon","38.92","19.91","58.84","0.0","0.0","7.7","2.17","68.71"
"609","2010","17","Assam","Nagaon","40.24","21.49","61.73","0.0","0.0","9.15","1.78","72.66"
"609","2011","17","Assam","Nagaon","33.84","22.58","56.42","0.0","0.0","8.48","1.85","66.75"
"609","2012","17","Assam","Nagaon","38.48","23.63","62.1","0.0","0.0","10.08","1.78","73.96"
"609","2013","17","Assam","Nagaon","36.15","23.42","59.56","0.0","0.0","8.55","1.14","69.25"
"609","2014","17","Assam","Nagaon","41.12","26.59","67.72","0.0","0.0","9.14","2.01","78.86"
"609","2015","17","Assam","Nagaon","69.99","73.44","143.43","0.0","0.0","4.52","4.84","152.78"
"610","1980","17","Assam","Sibsagar","-1.0","-1.0","49.05","-1.0","-1.0","7.52","-1.0","56.57"
"610","1981","17","Assam","Sibsagar","-1.0","-1.0","51.99","-1.0","-1.0","7.86","-1.0","59.85"
"610","1982","17","Assam","Sibsagar","-1.0","-1.0","45.7","-1.0","-1.0","8.96","-1.0","54.66"
"610","1983","17","Assam","Sibsagar","-1.0","-1.0","51.92","-1.0","-1.0","3.8","-1.0","55.72"
"610","1984","17","Assam","Sibsagar","-1.0","-1.0","47.11","-1.0","-1.0","8.67","-1.0","55.77"
"610","1986","17","Assam","Sibsagar","45.99","6.63","52.62","-1.0","-1.0","8.27","1.52","62.41"
"610","1990","17","Assam","Sibsagar","49.69","7.94","57.63","0.0","0.0","8.77","2.69","69.09"
"610","1996","17","Assam","Sibsagar","51.66","10.86","62.51","0.0","0.0","11.48","3.33","77.32"
"610","1997","17","Assam","Sibsagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.35"
"610","1998","17","Assam","Sibsagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","94.68"
"610","1999","17","Assam","Sibsagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86.72"
"610","2000","17","Assam","Sibsagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","59.9"
"610","2001","17","Assam","Sibsagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","86.06"
"610","2002","17","Assam","Sibsagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","94.82"
"610","2003","17","Assam","Sibsagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93.16"
"610","2004","17","Assam","Sibsagar","64.52","19.31","83.83","0.0","0.0","12.03","3.28","99.13"
"610","2005","17","Assam","Sibsagar","54.0","20.45","74.45","0.0","0.0","11.28","3.22","88.94"
"610","2006","17","Assam","Sibsagar","65.71","18.75","84.46","0.0","0.0","10.93","3.17","98.55"
"610","2007","17","Assam","Sibsagar","55.05","18.99","74.04","0.0","0.0","11.7","2.78","88.53"
"610","2008","17","Assam","Sibsagar","53.48","22.65","76.14","0.0","0.0","14.61","2.7","93.45"
"610","2009","17","Assam","Sibsagar","58.4","31.84","90.24","0.0","0.0","10.69","2.31","103.24"
"610","2010","17","Assam","Sibsagar","55.85","35.68","91.54","0.0","0.0","10.77","2.34","104.65"
"610","2011","17","Assam","Sibsagar","56.51","35.63","92.14","0.0","0.0","12.66","2.46","107.26"
"610","2012","17","Assam","Sibsagar","55.91","38.6","94.51","0.0","0.0","17.46","2.16","114.13"
"610","2013","17","Assam","Sibsagar","58.19","37.0","95.19","0.0","0.0","15.08","1.85","112.12"
"610","2014","17","Assam","Sibsagar","58.37","29.6","87.97","0.0","0.0","14.84","3.36","106.17"
"610","2015","17","Assam","Sibsagar","86.92","40.07","126.99","0.0","0.0","16.68","4.86","148.53"
"626","1994","18","Himachal Pradesh","Bilashpur","0.0","0.0","3.73","0.0","0.0","28.77","2.4","34.9"
"626","1995","18","Himachal Pradesh","Bilashpur","1.23","2.96","4.19","0.0","0.0","31.43","1.82","37.44"
"626","1996","18","Himachal Pradesh","Bilashpur","1.39","2.77","4.16","0.0","0.0","38.58","2.38","45.12"
"626","2008","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","59.4"
"626","2009","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53.49"
"626","2010","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","68.24"
"626","2011","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","66.87"
"626","2012","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.81"
"626","2013","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.04"
"626","2014","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.67"
"626","2015","18","Himachal Pradesh","Bilashpur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75.69"
"627","1994","18","Himachal Pradesh","Chamba","0.0","0.0","22.36","0.0","0.0","20.24","3.42","46.03"
"627","1995","18","Himachal Pradesh","Chamba","22.12","2.88","25.0","0.0","0.0","15.94","5.58","46.52"
"627","1996","18","Himachal Pradesh","Chamba","36.67","2.16","38.84","0.0","0.0","19.62","4.19","62.65"
"627","2008","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.96"
"627","2009","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.42"
"627","2010","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","73.51"
"627","2011","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.69"
"627","2012","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.75"
"627","2013","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.69"
"627","2014","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.62"
"627","2015","18","Himachal Pradesh","Chamba","0.0","0.0","0.0","0.0","0.0","0.0","0.0","85.9"
"629","1994","18","Himachal Pradesh","Kangra","0.0","0.0","77.8","0.0","0.0","164.33","13.01","255.13"
"629","1995","18","Himachal Pradesh","Kangra","41.15","40.99","82.14","0.0","0.0","183.95","10.66","276.75"
"629","1996","18","Himachal Pradesh","Kangra","39.05","35.52","74.57","0.0","0.0","165.7","11.24","251.51"
"629","2008","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","353.45"
"629","2009","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","337.59"
"629","2010","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","374.85"
"629","2011","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","374.72"
"629","2012","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","386.81"
"629","2013","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","386.14"
"629","2014","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","394.4"
"629","2015","18","Himachal Pradesh","Kangra","0.0","0.0","0.0","0.0","0.0","0.0","0.0","424.67"
"630","1994","18","Himachal Pradesh","Kinnaur","0.0","0.0","4.05","0.0","0.0","0.0","0.63","4.69"
"630","1995","18","Himachal Pradesh","Kinnaur","2.35","1.79","4.14","0.0","0.0","0.0","0.47","4.61"
"630","1996","18","Himachal Pradesh","Kinnaur","2.4","1.67","4.07","0.0","0.0","0.0","0.49","4.57"
"630","2008","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.69"
"630","2009","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.91"
"630","2010","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.31"
"630","2011","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.61"
"630","2012","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.94"
"630","2013","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.43"
"630","2014","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.76"
"630","2015","18","Himachal Pradesh","Kinnaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.54"
"631","1994","18","Himachal Pradesh","Kullu","0.0","0.0","32.36","0.0","0.0","0.27","0.92","33.54"
"631","1995","18","Himachal Pradesh","Kullu","15.7","11.51","27.21","0.0","0.0","0.19","0.85","28.25"
"631","1996","18","Himachal Pradesh","Kullu","13.25","13.63","26.87","0.0","0.0","0.35","1.08","28.31"
"631","2008","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.88"
"631","2009","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.71"
"631","2010","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.4"
"631","2011","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75.46"
"631","2012","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.47"
"631","2013","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.06"
"631","2014","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.82"
"631","2015","18","Himachal Pradesh","Kullu","0.0","0.0","0.0","0.0","0.0","0.0","0.0","87.21"
"632","1994","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","4.15","0.0","0.0","0.0","0.15","4.3"
"632","1995","18","Himachal Pradesh","Lahul & Spiti","0.95","2.8","3.74","0.0","0.0","0.0","0.38","4.12"
"632","1996","18","Himachal Pradesh","Lahul & Spiti","1.08","2.74","3.83","0.0","0.0","0.0","0.42","4.25"
"632","2008","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.02"
"632","2009","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.96"
"632","2010","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.26"
"632","2011","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.21"
"632","2012","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.98"
"632","2013","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.39"
"632","2014","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.6"
"632","2015","18","Himachal Pradesh","Lahul & Spiti","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.08"
"633","1994","18","Himachal Pradesh","Solan","0.0","0.0","24.05","0.0","0.0","39.28","2.8","66.14"
"633","1995","18","Himachal Pradesh","Solan","13.82","7.76","21.59","0.0","0.0","35.85","2.63","60.06"
"633","1996","18","Himachal Pradesh","Solan","12.26","8.27","20.52","0.0","0.0","42.32","4.39","67.23"
"633","2008","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.41"
"633","2009","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75.89"
"633","2010","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","85.25"
"633","2011","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.46"
"633","2012","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.29"
"633","2013","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93.36"
"633","2014","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.94"
"633","2015","18","Himachal Pradesh","Solan","0.0","0.0","0.0","0.0","0.0","0.0","0.0","112.23"
"634","1994","18","Himachal Pradesh","Mandi","0.0","0.0","42.0","0.0","0.0","47.79","1.88","91.67"
"634","1995","18","Himachal Pradesh","Mandi","26.82","18.71","45.53","0.0","0.0","47.08","4.03","96.64"
"634","1996","18","Himachal Pradesh","Mandi","33.29","17.15","50.44","0.0","0.0","43.39","4.55","98.38"
"634","2008","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","169.93"
"634","2009","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","163.36"
"634","2010","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","202.31"
"634","2011","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","211.16"
"634","2012","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","211.79"
"634","2013","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","217.38"
"634","2014","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","222.51"
"634","2015","18","Himachal Pradesh","Mandi","0.0","0.0","0.0","0.0","0.0","0.0","0.0","234.96"
"635","1994","18","Himachal Pradesh","Shimla","0.0","0.0","63.87","0.0","0.0","18.68","1.69","84.24"
"635","1995","18","Himachal Pradesh","Shimla","35.37","23.45","58.82","0.0","0.0","15.01","1.33","75.16"
"635","1996","18","Himachal Pradesh","Shimla","33.59","24.26","57.85","0.0","0.0","11.92","1.5","71.27"
"635","2008","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","133.03"
"635","2009","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","129.04"
"635","2010","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","119.91"
"635","2011","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.94"
"635","2012","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","122.12"
"635","2013","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","126.93"
"635","2014","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","129.07"
"635","2015","18","Himachal Pradesh","Shimla","0.0","0.0","0.0","0.0","0.0","0.0","0.0","152.39"
"636","1994","18","Himachal Pradesh","Sirmaur","0.0","0.0","29.18","0.0","0.0","11.99","1.09","42.27"
"636","1995","18","Himachal Pradesh","Sirmaur","22.0","8.48","30.48","0.0","0.0","15.19","1.05","46.72"
"636","1996","18","Himachal Pradesh","Sirmaur","29.44","12.99","42.43","0.0","0.0","20.76","1.8","65.0"
"636","2008","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","71.68"
"636","2009","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.04"
"636","2010","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.45"
"636","2011","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","82.75"
"636","2012","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","78.63"
"636","2013","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.38"
"636","2014","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","81.77"
"636","2015","18","Himachal Pradesh","Sirmaur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","89.99"
"651","1977","19","Kerala","Alappuzha","30.0","60.8","90.8","-1.0","-1.0","3.7","5.3","99.8"
"651","1978","19","Kerala","Alappuzha","31.0","66.1","97.1","-1.0","-1.0","2.4","5.1","104.6"
"651","1979","19","Kerala","Alappuzha","30.4","69.9","100.3","-1.0","-1.0","2.9","5.3","108.5"
"651","1980","19","Kerala","Alappuzha","24.1","67.4","91.5","-1.0","-1.0","2.9","5.2","99.6"
"651","1981","19","Kerala","Alappuzha","30.3","79.7","110.0","-1.0","-1.0","3.0","5.3","118.3"
"651","1982","19","Kerala","Alappuzha","28.2","77.9","106.1","-1.0","-1.0","2.7","5.3","114.1"
"651","1983","19","Kerala","Alappuzha","30.5","78.7","109.2","-1.0","-1.0","2.3","7.8","119.3"
"651","1984","19","Kerala","Alappuzha","19.2","66.3","85.5","-1.0","-1.0","1.9","5.5","92.9"
"651","1987","19","Kerala","Alappuzha","14.52","75.87","90.39","-1.0","-1.0","2.04","7.29","99.72"
"651","1990","19","Kerala","Alappuzha","13.01","90.1","103.12","0.0","0.0","1.77","5.33","110.22"
"651","1991","19","Kerala","Alappuzha","13.07","96.61","109.68","0.0","0.0","1.88","5.63","117.18"
"651","1992","19","Kerala","Alappuzha","13.9","103.12","117.02","0.0","0.0","1.92","5.82","124.76"
"651","1993","19","Kerala","Alappuzha","13.61","108.85","122.46","0.0","0.0","1.98","6.05","130.49"
"651","1994","19","Kerala","Alappuzha","13.69","118.5","132.2","0.0","0.0","1.99","6.2","140.38"
"651","1995","19","Kerala","Alappuzha","13.94","125.05","138.98","0.0","0.0","1.96","6.38","147.32"
"651","1996","19","Kerala","Alappuzha","13.45","131.12","144.57","0.0","0.0","1.91","6.58","153.07"
"651","1997","19","Kerala","Alappuzha","9.63","127.42","137.05","0.0","0.0","1.9","6.7","145.65"
"651","1998","19","Kerala","Alappuzha","7.75","127.13","134.89","0.0","0.0","1.62","7.67","144.18"
"651","1999","19","Kerala","Alappuzha","6.68","133.92","140.61","0.0","0.0","1.54","7.32","149.47"
"651","2000","19","Kerala","Alappuzha","4.64","128.11","132.75","0.0","0.0","2.31","7.21","142.28"
"651","2002","19","Kerala","Alappuzha","4.44","118.08","122.52","0.0","0.0","1.32","6.83","130.67"
"651","2003","19","Kerala","Alappuzha","1.64","107.68","109.32","0.0","0.0","1.79","3.53","114.64"
"651","2004","19","Kerala","Alappuzha","1.53","105.06","106.59","0.0","0.0","1.69","3.55","111.82"
"651","2005","19","Kerala","Alappuzha","1.3","107.85","109.15","0.0","0.0","1.85","3.81","114.81"
"651","2006","19","Kerala","Alappuzha","1.1","118.71","119.81","0.0","0.0","1.83","4.28","125.91"
"651","2007","19","Kerala","Alappuzha","1.23","142.24","143.48","0.0","0.0","1.4","4.35","149.23"
"651","2008","19","Kerala","Alappuzha","5.08","192.06","197.14","0.0","0.0","1.2","5.82","204.16"
"651","2009","19","Kerala","Alappuzha","1.4","224.78","226.18","0.0","0.0","0.76","6.79","233.72"
"651","2010","19","Kerala","Alappuzha","1.19","122.79","123.98","0.0","0.0","1.34","5.28","130.6"
"651","2011","19","Kerala","Alappuzha","1.03","181.59","182.61","0.0","0.0","1.07","6.0","189.68"
"652","1977","19","Kerala","Kannur","22.0","47.0","69.0","-1.0","-1.0","9.2","7.4","85.6"
"652","1978","19","Kerala","Kannur","17.5","38.0","55.5","-1.0","-1.0","8.8","6.1","70.4"
"652","1979","19","Kerala","Kannur","18.1","42.3","60.4","-1.0","-1.0","9.9","7.3","77.6"
"652","1980","19","Kerala","Kannur","18.8","49.8","68.6","-1.0","-1.0","11.1","7.0","86.7"
"652","1981","19","Kerala","Kannur","25.1","61.9","87.0","-1.0","-1.0","11.7","6.2","104.9"
"652","1982","19","Kerala","Kannur","31.85","71.07","102.92","-1.0","-1.0","11.55","10.24","124.71"
"652","1983","19","Kerala","Kannur","37.37","72.85","110.22","-1.0","-1.0","9.6","7.41","127.23"
"652","1984","19","Kerala","Kannur","36.99","78.54","115.53","-1.0","-1.0","10.48","7.85","133.86"
"652","1987","19","Kerala","Kannur","50.16","65.0","115.17","-1.0","-1.0","10.7","8.63","134.49"
"652","1990","19","Kerala","Kannur","63.77","71.76","135.53","0.0","0.0","10.1","7.73","153.37"
"652","1991","19","Kerala","Kannur","63.5","78.66","142.17","0.0","0.0","10.67","8.16","161.0"
"652","1992","19","Kerala","Kannur","66.1","84.71","150.81","0.0","0.0","10.91","8.43","170.15"
"652","1993","19","Kerala","Kannur","65.21","98.38","163.6","0.0","0.0","11.21","8.67","183.48"
"652","1994","19","Kerala","Kannur","65.15","106.75","171.9","0.0","0.0","11.11","8.96","191.96"
"652","1995","19","Kerala","Kannur","66.75","115.23","181.98","0.0","0.0","7.3","11.28","200.56"
"652","1996","19","Kerala","Kannur","64.27","119.76","184.03","0.0","0.0","7.15","9.56","200.74"
"652","1997","19","Kerala","Kannur","56.55","168.29","224.84","0.0","0.0","5.72","9.86","240.42"
"652","1998","19","Kerala","Kannur","59.47","196.88","256.34","0.0","0.0","8.56","10.16","275.06"
"652","1999","19","Kerala","Kannur","48.21","213.51","261.72","0.0","0.0","8.01","11.32","281.05"
"652","2000","19","Kerala","Kannur","46.7","206.12","252.82","0.0","0.0","8.03","7.36","268.22"
"652","2002","19","Kerala","Kannur","40.02","190.88","230.9","0.0","0.0","4.93","6.17","242.0"
"652","2003","19","Kerala","Kannur","38.84","172.38","211.22","0.0","0.0","2.9","5.39","219.51"
"652","2004","19","Kerala","Kannur","30.87","162.07","192.94","0.0","0.0","3.16","5.44","201.54"
"652","2005","19","Kerala","Kannur","31.7","168.08","199.78","0.0","0.0","3.14","5.55","208.48"
"652","2006","19","Kerala","Kannur","30.16","189.16","219.31","0.0","0.0","2.24","5.82","227.37"
"652","2007","19","Kerala","Kannur","31.38","208.19","239.57","0.0","0.0","2.42","5.64","247.63"
"652","2008","19","Kerala","Kannur","47.5","196.98","244.49","0.0","0.0","1.76","5.82","252.06"
"652","2009","19","Kerala","Kannur","41.21","205.1","246.31","0.0","0.0","1.14","7.65","255.1"
"652","2010","19","Kerala","Kannur","25.33","213.19","238.53","0.0","0.0","0.39","7.76","246.68"
"652","2011","19","Kerala","Kannur","3.43","226.15","229.58","0.0","0.0","1.87","8.02","239.46"
"653","1977","19","Kerala","Eranakulam","19.04","37.3","56.34","-1.0","-1.0","8.94","7.48","72.76"
"653","1978","19","Kerala","Eranakulam","22.16","46.86","69.02","-1.0","-1.0","8.86","8.42","86.3"
"653","1979","19","Kerala","Eranakulam","22.5","49.2","71.7","-1.0","-1.0","9.14","8.4","89.24"
"653","1980","19","Kerala","Eranakulam","23.42","58.38","81.8","-1.0","-1.0","8.56","9.28","99.64"
"653","1981","19","Kerala","Eranakulam","28.0","63.86","91.86","-1.0","-1.0","11.2","8.94","112.0"
"653","1982","19","Kerala","Eranakulam","32.2","78.66","110.86","-1.0","-1.0","10.72","9.94","131.52"
"653","1983","19","Kerala","Eranakulam","32.82","86.18","119.0","-1.0","-1.0","11.52","11.04","141.56"
"653","1984","19","Kerala","Eranakulam","31.98","88.24","120.22","-1.0","-1.0","10.08","11.48","141.78"
"653","1987","19","Kerala","Eranakulam","29.64","116.33","145.97","-1.0","-1.0","9.69","9.56","165.23"
"653","1990","19","Kerala","Eranakulam","30.01","150.27","180.28","0.0","0.0","10.58","10.36","201.22"
"653","1991","19","Kerala","Eranakulam","29.83","160.67","190.51","0.0","0.0","11.18","10.95","212.63"
"653","1992","19","Kerala","Eranakulam","31.82","171.26","203.09","0.0","0.0","11.43","11.31","225.83"
"653","1993","19","Kerala","Eranakulam","31.35","182.81","214.16","0.0","0.0","11.38","11.86","237.39"
"653","1994","19","Kerala","Eranakulam","31.3","196.18","227.49","0.0","0.0","11.17","12.15","250.81"
"653","1995","19","Kerala","Eranakulam","31.58","206.82","238.4","0.0","0.0","8.15","12.37","258.92"
"653","1996","19","Kerala","Eranakulam","30.13","216.53","246.66","0.0","0.0","7.86","12.71","267.23"
"653","1997","19","Kerala","Eranakulam","21.83","216.21","238.05","0.0","0.0","6.63","12.98","257.66"
"653","1998","19","Kerala","Eranakulam","18.77","204.21","222.98","0.0","0.0","4.8","8.53","236.31"
"653","1999","19","Kerala","Eranakulam","16.9","215.37","232.27","0.0","0.0","4.36","9.18","245.81"
"653","2000","19","Kerala","Eranakulam","14.66","249.07","263.74","0.0","0.0","4.22","10.38","278.33"
"653","2002","19","Kerala","Eranakulam","11.95","235.85","247.8","0.0","0.0","4.65","10.54","262.99"
"653","2003","19","Kerala","Eranakulam","8.33","203.76","212.09","0.0","0.0","4.35","7.95","224.39"
"653","2004","19","Kerala","Eranakulam","7.03","197.53","204.56","0.0","0.0","4.09","8.12","216.78"
"653","2005","19","Kerala","Eranakulam","6.95","205.62","212.57","0.0","0.0","3.94","8.28","224.8"
"653","2006","19","Kerala","Eranakulam","8.01","204.05","212.06","0.0","0.0","3.33","10.29","225.68"
"653","2007","19","Kerala","Eranakulam","10.93","210.06","220.99","0.0","0.0","4.83","12.84","238.66"
"653","2008","19","Kerala","Eranakulam","6.02","200.13","206.14","0.0","0.0","7.74","8.56","222.45"
"653","2009","19","Kerala","Eranakulam","6.77","231.77","238.54","0.0","0.0","10.87","7.81","257.22"
"653","2010","19","Kerala","Eranakulam","5.7","235.74","241.44","0.0","0.0","2.03","9.49","252.97"
"653","2011","19","Kerala","Eranakulam","1.06","225.66","226.72","0.0","0.0","2.59","11.4","240.71"
"655","1977","19","Kerala","Kottayam","36.36","66.8","103.16","-1.0","-1.0","6.66","10.62","120.44"
"655","1978","19","Kerala","Kottayam","34.94","79.54","114.48","-1.0","-1.0","8.14","10.58","133.2"
"655","1979","19","Kerala","Kottayam","34.0","83.4","117.4","-1.0","-1.0","8.46","11.4","137.26"
"655","1980","19","Kerala","Kottayam","33.08","82.52","115.6","-1.0","-1.0","8.04","10.42","134.06"
"655","1981","19","Kerala","Kottayam","31.9","87.94","119.84","-1.0","-1.0","9.0","11.26","140.1"
"655","1982","19","Kerala","Kottayam","29.0","94.74","123.74","-1.0","-1.0","7.48","9.66","140.88"
"655","1983","19","Kerala","Kottayam","29.78","104.82","134.6","-1.0","-1.0","8.68","10.46","153.74"
"655","1984","19","Kerala","Kottayam","30.92","110.16","141.08","-1.0","-1.0","8.42","11.12","160.62"
"655","1987","19","Kerala","Kottayam","26.14","161.88","188.01","-1.0","-1.0","9.63","9.75","207.37"
"655","1990","19","Kerala","Kottayam","21.2","180.79","201.99","0.0","0.0","10.06","10.66","222.71"
"655","1991","19","Kerala","Kottayam","21.23","192.64","213.86","0.0","0.0","10.64","11.26","235.76"
"655","1992","19","Kerala","Kottayam","22.38","204.88","227.27","0.0","0.0","10.88","11.64","249.78"
"655","1993","19","Kerala","Kottayam","21.83","216.86","238.69","0.0","0.0","10.92","12.52","262.13"
"655","1994","19","Kerala","Kottayam","21.77","234.14","255.91","0.0","0.0","10.76","12.87","279.54"
"655","1995","19","Kerala","Kottayam","24.31","244.75","269.06","0.0","0.0","9.55","13.17","291.78"
"655","1996","19","Kerala","Kottayam","23.44","256.71","280.15","0.0","0.0","9.21","13.55","302.91"
"655","1997","19","Kerala","Kottayam","21.11","259.05","280.16","0.0","0.0","8.84","13.88","302.87"
