"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"43","1986","6","Madhya Pradesh","Hoshangabad","6.0","120.0","6.0","0.0","0.0","0.0","132.0"
"43","1987","6","Madhya Pradesh","Hoshangabad","4.9","120.3","4.3","0.0","0.0","0.0","129.5"
"43","1988","6","Madhya Pradesh","Hoshangabad","5.8","130.0","5.5","0.0","0.0","0.0","141.3"
"43","1989","6","Madhya Pradesh","Hoshangabad","5.3","146.0","6.6","0.0","0.0","0.0","157.9"
"43","1990","6","Madhya Pradesh","Hoshangabad","0.7","150.6","0.0","0.0","0.0","0.0","151.3"
"43","1991","6","Madhya Pradesh","Hoshangabad","7.4","156.0","0.0","0.0","0.0","0.0","163.4"
"43","1992","6","Madhya Pradesh","Hoshangabad","6.5","165.5","0.0","0.0","0.0","0.0","172.0"
"43","1993","6","Madhya Pradesh","Hoshangabad","7.0","174.4","0.0","0.0","0.0","0.0","181.4"
"43","1994","6","Madhya Pradesh","Hoshangabad","6.5","182.1","0.0","0.0","0.0","0.0","188.6"
"43","1998","6","Madhya Pradesh","Hoshangabad","4.7","218.9","2.2","0.0","0.0","0.0","225.8"
"43","1999","6","Madhya Pradesh","Hoshangabad","5.5","0.64","0.96","0.0","218.46","0.0","225.56"
"44","1966","1","Andhra Pradesh","Srikakulam","6.4","0.0","0.1","0.0","0.0","0.0","6.5"
"44","1967","1","Andhra Pradesh","Srikakulam","6.0","0.0","0.3","0.0","0.1","0.0","6.4"
"44","1968","1","Andhra Pradesh","Srikakulam","8.7","0.0","0.2","0.8","0.1","0.0","9.8"
"44","1969","1","Andhra Pradesh","Srikakulam","27.4","0.0","0.3","0.8","0.3","0.0","28.8"
"44","1970","1","Andhra Pradesh","Srikakulam","6.6","0.1","1.1","3.1","0.5","0.0","11.4"
"44","1971","1","Andhra Pradesh","Srikakulam","58.0","0.3","2.7","4.7","0.5","0.0","66.2"
"44","1972","1","Andhra Pradesh","Srikakulam","79.4","0.4","2.0","2.5","0.6","0.0","84.9"
"44","1973","1","Andhra Pradesh","Srikakulam","56.1","0.4","2.0","6.2","0.3","0.0","65.0"
"44","1974","1","Andhra Pradesh","Srikakulam","71.7","0.5","1.7","5.4","0.5","0.0","79.8"
"44","1975","1","Andhra Pradesh","Srikakulam","113.6","0.0","0.4","7.0","0.4","0.0","121.4"
"44","1976","1","Andhra Pradesh","Srikakulam","122.3","0.4","1.2","8.9","0.4","0.0","133.2"
"44","1977","1","Andhra Pradesh","Srikakulam","128.7","0.2","3.3","8.8","0.5","0.0","141.5"
"44","1978","1","Andhra Pradesh","Srikakulam","151.7","0.0","0.3","9.5","0.5","0.0","162.0"
"44","1979","1","Andhra Pradesh","Srikakulam","155.3","0.0","1.0","8.4","0.6","0.0","165.3"
"44","1980","1","Andhra Pradesh","Srikakulam","168.1","0.0","0.8","12.3","0.2","0.0","181.4"
"44","1981","1","Andhra Pradesh","Srikakulam","175.4","0.0","2.3","9.7","0.6","0.0","188.0"
"44","1982","1","Andhra Pradesh","Srikakulam","174.6","0.0","2.1","6.9","0.0","0.0","183.6"
"44","1983","1","Andhra Pradesh","Srikakulam","167.6","0.0","2.5","14.6","0.0","0.0","184.7"
"44","1984","1","Andhra Pradesh","Srikakulam","147.3","0.0","3.3","17.0","0.0","0.0","167.6"
"44","1985","1","Andhra Pradesh","Srikakulam","229.7","0.0","1.8","8.9","0.0","0.0","240.4"
"44","1986","1","Andhra Pradesh","Srikakulam","232.9","0.0","0.6","9.7","0.0","0.0","243.2"
"44","1987","1","Andhra Pradesh","Srikakulam","69.1","0.0","0.4","10.1","0.0","0.0","79.6"
"44","1988","1","Andhra Pradesh","Srikakulam","264.5","0.0","1.8","8.0","0.1","0.0","274.4"
"44","1989","1","Andhra Pradesh","Srikakulam","273.1","0.0","1.1","9.5","0.1","0.0","283.8"
"44","1990","1","Andhra Pradesh","Srikakulam","275.49","0.0","0.8","8.05","0.14","0.0","284.48"
"44","1991","1","Andhra Pradesh","Srikakulam","271.28","0.0","0.51","7.5","0.2","0.0","279.49"
"44","1992","1","Andhra Pradesh","Srikakulam","274.4","0.0","2.33","7.76","0.34","0.0","284.83"
"44","1993","1","Andhra Pradesh","Srikakulam","236.27","0.0","1.79","6.16","0.25","0.0","244.47"
"44","1994","1","Andhra Pradesh","Srikakulam","263.9","0.0","0.45","6.15","0.0","0.0","270.5"
"44","1998","1","Andhra Pradesh","Srikakulam","252.5","0.0","0.5","5.25","0.95","0.0","259.2"
"44","2000","1","Andhra Pradesh","Srikakulam","266.75","0.0","0.15","1.8","0.55","0.0","269.25"
"44","2002","1","Andhra Pradesh","Srikakulam","496.23","0.0","1.37","12.16","8.16","0.0","517.92"
"44","2003","1","Andhra Pradesh","Srikakulam","609.26","0.0","1.36","10.96","19.28","0.0","640.85"
"44","2004","1","Andhra Pradesh","Srikakulam","247.7","0.0","0.33","4.2","5.58","0.0","257.81"
"44","2005","1","Andhra Pradesh","Srikakulam","204.59","0.0","1.19","4.63","6.11","0.0","216.52"
"44","2006","1","Andhra Pradesh","Srikakulam","252.18","0.0","0.54","4.79","8.81","0.0","266.32"
"44","2007","1","Andhra Pradesh","Srikakulam","265.12","0.0","0.23","4.68","7.56","0.0","277.59"
"45","1966","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"45","1967","1","Andhra Pradesh","Visakhapatnam","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"45","1968","1","Andhra Pradesh","Visakhapatnam","11.8","0.1","0.7","11.2","2.8","0.0","26.6"
"45","1969","1","Andhra Pradesh","Visakhapatnam","24.2","0.1","2.7","5.3","2.6","0.0","34.9"
"45","1970","1","Andhra Pradesh","Visakhapatnam","27.8","0.1","0.6","1.7","2.4","0.0","32.6"
"45","1971","1","Andhra Pradesh","Visakhapatnam","42.5","0.1","2.0","5.1","1.7","0.0","51.4"
"45","1972","1","Andhra Pradesh","Visakhapatnam","44.7","0.0","2.0","14.2","3.3","0.0","64.2"
"45","1973","1","Andhra Pradesh","Visakhapatnam","59.7","0.0","1.5","26.7","1.6","0.0","89.5"
"45","1974","1","Andhra Pradesh","Visakhapatnam","51.7","0.0","3.8","16.5","0.7","0.0","72.7"
"45","1975","1","Andhra Pradesh","Visakhapatnam","54.6","0.0","0.1","20.5","1.1","0.0","76.3"
"45","1976","1","Andhra Pradesh","Visakhapatnam","40.7","0.0","12.7","25.1","4.0","0.0","82.5"
"45","1977","1","Andhra Pradesh","Visakhapatnam","53.2","0.0","0.3","35.0","1.3","0.0","89.8"
"45","1978","1","Andhra Pradesh","Visakhapatnam","52.2","0.0","1.7","26.6","2.2","0.0","82.7"
"45","1979","1","Andhra Pradesh","Visakhapatnam","73.3","0.0","0.5","53.5","4.5","0.0","131.8"
"45","1980","1","Andhra Pradesh","Visakhapatnam","88.5","0.0","1.0","52.0","1.1","0.0","142.6"
"45","1981","1","Andhra Pradesh","Visakhapatnam","93.6","0.0","1.8","53.0","2.1","0.0","150.5"
"45","1982","1","Andhra Pradesh","Visakhapatnam","80.6","0.0","1.7","54.8","4.4","0.0","141.5"
"45","1983","1","Andhra Pradesh","Visakhapatnam","105.9","0.0","3.1","61.4","2.1","0.0","172.5"
"45","1984","1","Andhra Pradesh","Visakhapatnam","93.1","0.0","4.1","71.3","2.0","0.0","170.5"
"45","1985","1","Andhra Pradesh","Visakhapatnam","89.2","0.0","2.5","48.0","0.9","0.0","140.6"
"45","1986","1","Andhra Pradesh","Visakhapatnam","129.5","0.0","5.8","58.2","2.0","0.0","195.5"
"45","1987","1","Andhra Pradesh","Visakhapatnam","63.2","0.0","4.8","35.0","2.5","0.0","105.5"
"45","1988","1","Andhra Pradesh","Visakhapatnam","132.4","0.0","4.1","24.4","3.7","0.0","164.6"
"45","1989","1","Andhra Pradesh","Visakhapatnam","154.4","0.0","5.3","7.7","2.9","0.0","170.3"
"45","1990","1","Andhra Pradesh","Visakhapatnam","144.16","0.0","1.78","26.89","3.61","0.0","176.44"
"45","1991","1","Andhra Pradesh","Visakhapatnam","143.82","0.0","2.37","32.78","7.05","0.0","186.02"
"45","1992","1","Andhra Pradesh","Visakhapatnam","152.22","0.0","1.92","21.01","4.75","0.0","179.9"
"45","1993","1","Andhra Pradesh","Visakhapatnam","128.11","0.0","1.54","18.37","6.9","0.0","154.92"
"45","1994","1","Andhra Pradesh","Visakhapatnam","100.1","0.0","1.86","19.28","7.79","0.0","129.03"
"45","1998","1","Andhra Pradesh","Visakhapatnam","148.7","0.0","0.4","4.95","7.25","0.0","161.3"
"45","2000","1","Andhra Pradesh","Visakhapatnam","158.95","0.0","0.85","16.4","7.75","0.0","183.95"
"45","2002","1","Andhra Pradesh","Visakhapatnam","225.03","0.0","3.22","16.5","25.45","0.0","270.19"
"45","2003","1","Andhra Pradesh","Visakhapatnam","276.98","0.0","1.78","20.67","24.83","0.0","324.26"
"45","2004","1","Andhra Pradesh","Visakhapatnam","135.97","0.0","1.33","13.23","12.54","0.0","163.06"
"45","2005","1","Andhra Pradesh","Visakhapatnam","87.54","0.0","0.21","0.75","6.64","0.0","95.14"
"45","2006","1","Andhra Pradesh","Visakhapatnam","93.25","0.0","0.21","1.06","7.92","0.0","102.45"
"45","2007","1","Andhra Pradesh","Visakhapatnam","119.22","0.0","0.23","3.36","6.29","0.0","129.09"
"46","1966","1","Andhra Pradesh","East Godavari","21.0","0.0","0.3","0.1","0.0","0.0","21.4"
"46","1967","1","Andhra Pradesh","East Godavari","22.8","0.0","1.0","0.1","0.4","0.0","24.3"
"46","1968","1","Andhra Pradesh","East Godavari","29.7","0.0","1.2","0.6","0.7","0.0","32.2"
"46","1969","1","Andhra Pradesh","East Godavari","89.1","0.0","1.0","0.9","0.5","0.0","91.5"
"46","1970","1","Andhra Pradesh","East Godavari","71.7","0.1","2.3","2.1","1.4","0.0","77.6"
"46","1971","1","Andhra Pradesh","East Godavari","108.1","0.1","2.9","2.7","1.1","0.0","114.9"
"46","1972","1","Andhra Pradesh","East Godavari","161.8","0.0","5.6","2.0","1.5","0.0","170.9"
"46","1973","1","Andhra Pradesh","East Godavari","224.8","0.0","3.1","3.0","1.4","0.0","232.3"
"46","1974","1","Andhra Pradesh","East Godavari","328.4","0.0","1.9","0.0","2.4","0.0","332.7"
"46","1975","1","Andhra Pradesh","East Godavari","281.4","0.0","2.2","3.0","2.2","0.0","288.8"
"46","1976","1","Andhra Pradesh","East Godavari","216.3","0.0","1.4","2.3","1.3","0.0","221.3"
"46","1977","1","Andhra Pradesh","East Godavari","308.4","0.0","1.0","4.8","1.6","0.0","315.8"
"46","1978","1","Andhra Pradesh","East Godavari","312.5","0.0","1.5","3.9","1.5","0.0","319.4"
"46","1979","1","Andhra Pradesh","East Godavari","306.8","0.0","3.6","5.3","1.6","0.0","317.3"
"46","1980","1","Andhra Pradesh","East Godavari","354.3","0.0","1.2","2.6","1.4","0.0","359.5"
"46","1981","1","Andhra Pradesh","East Godavari","366.6","0.0","1.3","8.8","1.5","0.0","378.2"
"46","1982","1","Andhra Pradesh","East Godavari","351.2","0.0","9.7","5.6","2.7","0.0","369.2"
"46","1983","1","Andhra Pradesh","East Godavari","432.9","0.0","0.6","0.0","0.2","0.0","433.7"
"46","1984","1","Andhra Pradesh","East Godavari","380.4","0.0","0.8","0.0","0.2","0.0","381.4"
"46","1985","1","Andhra Pradesh","East Godavari","370.7","0.0","7.6","8.8","2.0","0.0","389.1"
"46","1986","1","Andhra Pradesh","East Godavari","395.0","0.0","1.6","12.0","1.1","0.0","409.7"
"46","1987","1","Andhra Pradesh","East Godavari","403.6","0.0","1.4","6.2","1.1","0.0","412.3"
"46","1988","1","Andhra Pradesh","East Godavari","406.2","0.0","2.1","10.0","2.3","0.0","420.6"
"46","1989","1","Andhra Pradesh","East Godavari","407.1","0.0","1.6","12.1","3.4","0.0","424.2"
"46","1990","1","Andhra Pradesh","East Godavari","381.08","0.0","1.08","9.07","2.3","0.0","393.53"
"46","1991","1","Andhra Pradesh","East Godavari","374.3","0.0","0.82","5.78","2.9","0.0","383.8"
"46","1992","1","Andhra Pradesh","East Godavari","364.93","0.0","2.01","10.24","3.2","0.0","380.38"
"46","1993","1","Andhra Pradesh","East Godavari","393.61","0.0","1.06","7.1","2.97","0.0","404.74"
"46","1994","1","Andhra Pradesh","East Godavari","386.27","0.0","1.22","8.57","4.74","0.0","400.8"
"46","1998","1","Andhra Pradesh","East Godavari","393.7","0.0","1.6","4.1","1.8","0.0","401.2"
"46","2000","1","Andhra Pradesh","East Godavari","417.0","0.0","0.0","0.0","0.0","0.0","417.0"
"46","2002","1","Andhra Pradesh","East Godavari","736.29","0.0","1.27","2.92","17.32","0.0","757.8"
"46","2003","1","Andhra Pradesh","East Godavari","711.88","0.0","0.0","0.0","9.9","0.0","721.79"
"46","2004","1","Andhra Pradesh","East Godavari","377.37","0.0","0.0","0.0","7.22","0.0","384.59"
"46","2005","1","Andhra Pradesh","East Godavari","385.61","0.0","0.0","0.0","9.44","0.0","395.04"
"46","2006","1","Andhra Pradesh","East Godavari","341.45","0.0","0.02","0.02","6.0","0.0","347.49"
"46","2007","1","Andhra Pradesh","East Godavari","400.8","0.0","0.8","1.21","7.42","0.0","410.23"
"47","1966","1","Andhra Pradesh","West Godavari","33.2","0.0","1.3","0.0","0.0","0.0","34.5"
"47","1967","1","Andhra Pradesh","West Godavari","16.7","0.0","0.5","0.0","0.3","0.0","17.5"
"47","1968","1","Andhra Pradesh","West Godavari","38.6","0.0","1.0","0.3","0.3","0.0","40.2"
"47","1969","1","Andhra Pradesh","West Godavari","65.2","0.0","0.4","0.1","0.4","0.0","66.1"
"47","1970","1","Andhra Pradesh","West Godavari","85.1","0.1","0.8","0.1","0.6","0.0","86.7"
"47","1971","1","Andhra Pradesh","West Godavari","100.0","0.1","1.3","0.2","1.0","0.0","102.6"
"47","1972","1","Andhra Pradesh","West Godavari","175.6","0.0","2.8","0.0","1.0","0.0","179.4"
"47","1973","1","Andhra Pradesh","West Godavari","285.3","0.0","0.4","0.9","0.9","0.0","287.5"
"47","1974","1","Andhra Pradesh","West Godavari","316.6","0.0","4.7","3.7","4.7","0.0","329.7"
"47","1975","1","Andhra Pradesh","West Godavari","377.3","0.0","6.3","1.3","2.1","0.0","387.0"
"47","1976","1","Andhra Pradesh","West Godavari","294.3","0.0","1.8","1.2","0.3","0.0","297.6"
"47","1977","1","Andhra Pradesh","West Godavari","398.6","0.0","8.3","0.8","1.0","0.0","408.7"
"47","1978","1","Andhra Pradesh","West Godavari","411.5","0.0","6.8","1.0","1.5","0.0","420.8"
"47","1979","1","Andhra Pradesh","West Godavari","323.0","0.0","18.2","0.4","2.0","0.0","343.6"
"47","1980","1","Andhra Pradesh","West Godavari","401.6","0.0","3.1","0.4","2.5","0.0","407.6"
"47","1981","1","Andhra Pradesh","West Godavari","412.3","0.0","1.3","0.1","2.1","0.0","415.8"
"47","1982","1","Andhra Pradesh","West Godavari","442.2","0.0","2.5","0.0","3.8","0.0","448.5"
"47","1983","1","Andhra Pradesh","West Godavari","439.8","0.0","0.0","0.0","1.1","0.0","440.9"
"47","1984","1","Andhra Pradesh","West Godavari","415.0","0.0","3.0","0.0","2.0","0.0","420.0"
"47","1985","1","Andhra Pradesh","West Godavari","340.8","0.0","0.5","0.0","0.8","0.0","342.1"
"47","1986","1","Andhra Pradesh","West Godavari","466.4","0.0","2.0","0.0","0.7","0.0","469.1"
"47","1987","1","Andhra Pradesh","West Godavari","436.2","0.0","2.0","0.0","0.3","0.0","438.5"
"47","1988","1","Andhra Pradesh","West Godavari","479.9","0.0","0.5","0.0","0.0","0.0","480.4"
"47","1989","1","Andhra Pradesh","West Godavari","491.2","0.0","0.0","0.0","0.0","0.0","491.2"
"47","1990","1","Andhra Pradesh","West Godavari","455.67","0.0","0.67","0.0","1.3","0.0","457.64"
"47","1991","1","Andhra Pradesh","West Godavari","394.9","0.0","0.0","0.0","0.0","0.0","394.9"
"47","1992","1","Andhra Pradesh","West Godavari","444.0","0.0","0.0","0.0","0.0","0.0","444.0"
"47","1993","1","Andhra Pradesh","West Godavari","431.3","0.0","0.0","0.0","0.0","0.0","431.3"
"47","1994","1","Andhra Pradesh","West Godavari","448.0","0.0","0.23","0.0","3.99","0.0","452.22"
"47","1998","1","Andhra Pradesh","West Godavari","446.2","0.0","0.1","0.0","0.8","0.0","447.1"
"47","2000","1","Andhra Pradesh","West Godavari","459.7","0.0","0.2","0.0","18.9","0.0","478.8"
"47","2002","1","Andhra Pradesh","West Godavari","638.78","0.0","5.69","0.0","44.76","0.0","689.23"
"47","2003","1","Andhra Pradesh","West Godavari","749.63","0.0","1.13","0.19","29.23","0.0","780.17"
"47","2004","1","Andhra Pradesh","West Godavari","419.99","0.0","0.45","0.07","23.66","0.0","444.16"
"47","2005","1","Andhra Pradesh","West Godavari","446.02","0.0","0.5","0.04","29.12","0.0","475.68"
"47","2006","1","Andhra Pradesh","West Godavari","434.04","0.0","0.39","0.0","30.45","0.0","464.88"
"47","2007","1","Andhra Pradesh","West Godavari","496.27","0.0","0.2","0.0","35.66","0.0","532.14"
"48","1966","1","Andhra Pradesh","Krishna","20.6","0.0","0.3","0.0","0.1","0.0","21.0"
"48","1967","1","Andhra Pradesh","Krishna","7.9","0.0","0.1","0.1","0.7","0.0","8.8"
"48","1968","1","Andhra Pradesh","Krishna","37.1","0.0","0.6","0.0","1.1","0.0","38.8"
"48","1969","1","Andhra Pradesh","Krishna","59.9","0.0","0.5","0.3","0.9","0.0","61.6"
"48","1970","1","Andhra Pradesh","Krishna","58.8","0.0","1.5","0.3","1.0","0.0","61.6"
"48","1971","1","Andhra Pradesh","Krishna","77.2","0.0","0.7","0.3","1.0","0.0","79.2"
"48","1972","1","Andhra Pradesh","Krishna","107.9","0.0","3.5","0.4","1.0","0.0","112.8"
"48","1973","1","Andhra Pradesh","Krishna","156.6","0.0","8.6","4.2","2.4","0.0","171.8"
"48","1974","1","Andhra Pradesh","Krishna","233.9","0.0","11.9","5.0","3.4","0.0","254.2"
"48","1975","1","Andhra Pradesh","Krishna","239.7","0.0","6.4","1.9","3.2","0.0","251.2"
"48","1976","1","Andhra Pradesh","Krishna","252.1","0.0","22.3","1.2","2.2","0.0","277.8"
"48","1977","1","Andhra Pradesh","Krishna","254.0","0.0","38.2","0.6","1.8","0.0","294.6"
"48","1978","1","Andhra Pradesh","Krishna","244.2","0.0","19.2","1.9","2.2","0.0","267.5"
"48","1979","1","Andhra Pradesh","Krishna","227.8","0.0","0.0","1.0","1.6","0.0","230.4"
"48","1980","1","Andhra Pradesh","Krishna","298.1","0.0","14.2","0.8","1.0","0.0","314.1"
"48","1981","1","Andhra Pradesh","Krishna","306.3","0.0","62.8","0.9","1.5","0.0","371.5"
"48","1982","1","Andhra Pradesh","Krishna","360.2","0.0","18.5","7.8","0.0","0.0","386.5"
"48","1983","1","Andhra Pradesh","Krishna","395.2","0.0","18.5","0.0","0.6","0.0","414.3"
"48","1984","1","Andhra Pradesh","Krishna","347.3","0.0","24.6","0.0","0.6","0.0","372.5"
"48","1985","1","Andhra Pradesh","Krishna","379.0","0.0","0.0","0.0","0.0","0.0","379.0"
"48","1986","1","Andhra Pradesh","Krishna","403.5","0.0","0.0","0.0","0.0","0.0","403.5"
"48","1987","1","Andhra Pradesh","Krishna","384.7","0.0","16.8","0.0","0.7","0.0","402.2"
"48","1988","1","Andhra Pradesh","Krishna","398.3","0.0","1.0","0.1","1.4","0.0","400.8"
"48","1989","1","Andhra Pradesh","Krishna","406.0","0.0","0.5","0.0","1.7","0.0","408.2"
"48","1990","1","Andhra Pradesh","Krishna","365.41","0.0","0.85","0.05","1.4","0.0","367.71"
"48","1991","1","Andhra Pradesh","Krishna","371.96","0.0","0.3","0.0","1.8","0.0","374.06"
"48","1992","1","Andhra Pradesh","Krishna","392.77","0.0","0.5","0.0","1.74","0.0","395.01"
"48","1993","1","Andhra Pradesh","Krishna","362.9","0.0","0.6","0.0","1.8","0.0","365.3"
"48","1994","1","Andhra Pradesh","Krishna","382.89","0.0","1.3","0.0","3.0","0.0","387.19"
"48","1998","1","Andhra Pradesh","Krishna","390.4","0.0","1.7","0.0","4.3","0.0","396.4"
"48","2000","1","Andhra Pradesh","Krishna","371.0","0.0","0.0","0.0","8.9","0.0","379.9"
"48","2002","1","Andhra Pradesh","Krishna","608.12","0.0","2.14","0.0","24.76","0.0","635.01"
"48","2003","1","Andhra Pradesh","Krishna","567.98","0.0","3.35","0.02","30.15","0.0","601.51"
"48","2004","1","Andhra Pradesh","Krishna","255.32","0.0","0.96","0.0","13.4","0.0","269.68"
"48","2005","1","Andhra Pradesh","Krishna","231.19","0.0","0.16","0.0","12.02","0.0","243.37"
"48","2006","1","Andhra Pradesh","Krishna","346.13","0.0","0.87","0.0","11.1","0.0","358.1"
"48","2007","1","Andhra Pradesh","Krishna","360.39","0.0","0.11","0.0","17.29","0.0","377.78"
"49","1966","1","Andhra Pradesh","Guntur","6.6","0.0","3.9","0.1","0.1","0.0","10.7"
"49","1967","1","Andhra Pradesh","Guntur","8.1","0.0","0.3","1.4","0.6","0.0","10.4"
"49","1968","1","Andhra Pradesh","Guntur","13.8","0.0","0.5","4.7","1.0","0.0","20.0"
"49","1969","1","Andhra Pradesh","Guntur","62.6","0.1","4.1","2.3","1.1","0.0","70.2"
"49","1970","1","Andhra Pradesh","Guntur","52.3","0.3","0.6","1.7","0.4","0.0","55.3"
"49","1971","1","Andhra Pradesh","Guntur","77.6","0.0","0.7","3.5","0.6","0.0","82.4"
"49","1972","1","Andhra Pradesh","Guntur","25.6","0.0","2.5","4.1","0.1","0.0","32.3"
"49","1973","1","Andhra Pradesh","Guntur","243.9","0.0","5.0","12.1","1.0","0.0","262.0"
"49","1974","1","Andhra Pradesh","Guntur","380.7","0.0","2.9","6.4","0.6","0.0","390.6"
"49","1975","1","Andhra Pradesh","Guntur","289.2","0.4","5.0","14.4","1.3","0.0","310.3"
"49","1976","1","Andhra Pradesh","Guntur","344.6","0.1","22.3","40.5","0.7","0.0","408.2"
"49","1977","1","Andhra Pradesh","Guntur","393.0","0.0","7.2","20.9","1.0","0.0","422.1"
"49","1978","1","Andhra Pradesh","Guntur","327.9","0.0","7.4","29.1","1.2","0.0","365.6"
"49","1979","1","Andhra Pradesh","Guntur","320.0","0.0","11.0","14.8","1.2","0.0","347.0"
"49","1980","1","Andhra Pradesh","Guntur","330.8","0.0","7.6","27.5","0.8","0.0","366.7"
"49","1981","1","Andhra Pradesh","Guntur","349.7","0.0","12.1","33.5","1.0","0.0","396.3"
"49","1982","1","Andhra Pradesh","Guntur","348.3","0.0","14.3","19.0","1.3","0.0","382.9"
"49","1983","1","Andhra Pradesh","Guntur","295.9","0.0","7.3","15.3","0.8","0.0","319.3"
"49","1984","1","Andhra Pradesh","Guntur","260.0","0.0","9.7","17.8","0.8","0.0","288.3"
"49","1985","1","Andhra Pradesh","Guntur","327.8","0.0","20.1","22.7","1.8","0.0","372.4"
"49","1986","1","Andhra Pradesh","Guntur","309.5","0.0","13.0","31.9","2.1","0.0","356.5"
"49","1987","1","Andhra Pradesh","Guntur","281.7","0.0","13.4","16.4","1.5","0.0","313.0"
"49","1988","1","Andhra Pradesh","Guntur","345.7","0.0","21.6","21.3","3.2","0.0","391.8"
"49","1989","1","Andhra Pradesh","Guntur","370.5","0.0","9.1","17.9","6.1","0.0","403.6"
"49","1990","1","Andhra Pradesh","Guntur","338.4","0.0","11.38","15.65","8.05","0.0","373.48"
"49","1991","1","Andhra Pradesh","Guntur","333.99","0.0","7.46","13.69","6.72","0.0","361.86"
"49","1992","1","Andhra Pradesh","Guntur","342.83","0.0","7.81","8.13","10.11","0.0","368.88"
"49","1993","1","Andhra Pradesh","Guntur","289.85","0.0","5.28","6.04","4.04","0.0","305.21"
"49","1994","1","Andhra Pradesh","Guntur","351.41","0.0","7.49","3.48","5.39","0.0","367.77"
"49","1998","1","Andhra Pradesh","Guntur","346.05","0.0","29.05","5.8","5.71","0.0","386.61"
"49","2000","1","Andhra Pradesh","Guntur","314.96","0.0","2.3","10.67","7.89","0.0","335.82"
"49","2002","1","Andhra Pradesh","Guntur","580.99","0.0","29.96","12.33","31.37","0.0","654.66"
"49","2003","1","Andhra Pradesh","Guntur","486.7","0.0","92.38","70.31","77.92","0.0","727.31"
"49","2004","1","Andhra Pradesh","Guntur","304.69","0.0","6.58","14.02","39.82","0.0","365.11"
"49","2005","1","Andhra Pradesh","Guntur","388.87","0.0","3.84","7.82","26.93","0.0","427.46"
"49","2006","1","Andhra Pradesh","Guntur","373.26","0.0","1.76","4.26","36.28","0.0","415.56"
"49","2007","1","Andhra Pradesh","Guntur","359.27","0.0","6.61","7.51","92.96","0.0","466.36"
"50","1966","1","Andhra Pradesh","S.P.S. Nellore","3.3","0.0","0.6","0.4","0.0","0.0","4.3"
"50","1967","1","Andhra Pradesh","S.P.S. Nellore","1.9","0.0","0.2","2.8","0.1","0.0","5.0"
"50","1968","1","Andhra Pradesh","S.P.S. Nellore","7.9","0.0","0.4","3.0","0.1","0.0","11.4"
"50","1969","1","Andhra Pradesh","S.P.S. Nellore","29.2","0.0","0.3","0.5","0.1","0.0","30.1"
"50","1970","1","Andhra Pradesh","S.P.S. Nellore","23.4","0.0","0.2","4.8","0.0","0.0","28.4"
"50","1971","1","Andhra Pradesh","S.P.S. Nellore","33.4","0.0","1.1","8.9","0.2","0.0","43.6"
"50","1972","1","Andhra Pradesh","S.P.S. Nellore","43.9","0.0","2.5","6.8","0.1","0.0","53.3"
"50","1973","1","Andhra Pradesh","S.P.S. Nellore","94.9","0.0","4.3","30.3","0.2","0.0","129.7"
"50","1974","1","Andhra Pradesh","S.P.S. Nellore","66.0","0.0","7.4","36.5","0.1","0.0","110.0"
"50","1975","1","Andhra Pradesh","S.P.S. Nellore","85.5","0.3","12.2","33.2","0.1","0.0","131.3"
"50","1976","1","Andhra Pradesh","S.P.S. Nellore","93.5","0.1","12.1","31.2","0.7","0.0","137.6"
"50","1977","1","Andhra Pradesh","S.P.S. Nellore","97.5","0.0","11.9","27.5","0.1","0.0","137.0"
"50","1978","1","Andhra Pradesh","S.P.S. Nellore","135.0","0.0","18.6","32.2","0.0","0.0","185.8"
"50","1979","1","Andhra Pradesh","S.P.S. Nellore","156.7","0.0","12.1","18.9","0.1","0.0","187.8"
"50","1980","1","Andhra Pradesh","S.P.S. Nellore","203.7","0.0","11.1","23.4","0.1","0.0","238.3"
"50","1981","1","Andhra Pradesh","S.P.S. Nellore","244.1","0.0","15.3","19.7","0.0","0.0","279.1"
"50","1982","1","Andhra Pradesh","S.P.S. Nellore","212.1","0.0","15.2","27.9","0.2","0.0","255.4"
"50","1983","1","Andhra Pradesh","S.P.S. Nellore","260.1","0.0","10.1","17.2","0.2","0.0","287.6"
"50","1984","1","Andhra Pradesh","S.P.S. Nellore","228.6","0.0","13.4","20.0","0.2","0.0","262.2"
"50","1985","1","Andhra Pradesh","S.P.S. Nellore","212.1","0.0","21.1","22.2","0.0","0.0","255.4"
"50","1986","1","Andhra Pradesh","S.P.S. Nellore","230.5","0.0","34.1","31.4","0.0","0.0","296.0"
"50","1987","1","Andhra Pradesh","S.P.S. Nellore","236.7","0.0","20.2","18.1","0.0","0.0","275.0"
"50","1988","1","Andhra Pradesh","S.P.S. Nellore","202.3","0.0","14.4","22.4","1.2","0.0","240.3"
"50","1989","1","Andhra Pradesh","S.P.S. Nellore","252.6","0.0","18.4","19.1","2.8","0.0","292.9"
